sample_id,length,local_mode,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,n_features
L100_left_00204,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3513133035478009,136
L100_left_00205,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3879573486921679,136
L100_left_00206,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32534532713596487,136
L100_left_00207,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4050064824522257,136
L100_left_00208,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33677179954621717,136
L100_left_00209,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3280986442304151,136
L100_left_00210,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3656562816660862,136
L100_left_00211,100,left,ck4,CK4,dispersed_random,dispersed,random,0.41628444528663844,136
L100_left_00212,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3709553888859516,136
L100_left_00213,100,left,ck4,CK4,dispersed_random,dispersed,random,0.346223323549114,136
L100_left_00214,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36630072132935787,136
L100_left_00215,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3492296742928045,136
L100_left_00216,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3643961799845898,136
L100_left_00217,100,left,ck4,CK4,dispersed_random,dispersed,random,0.389314148377242,136
L100_left_00218,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32604291259582063,136
L100_left_00219,100,left,ck4,CK4,dispersed_random,dispersed,random,0.27209810792283523,136
L100_left_00220,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39349550147037177,136
L100_left_00221,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36715395416504826,136
L100_left_00222,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39586014245158585,136
L100_left_00223,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4088172127296467,136
L100_left_00224,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3522553073522566,136
L100_left_00225,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3392683856032407,136
L100_left_00226,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3549923317881844,136
L100_left_00227,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3885143449429057,136
L100_left_00228,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35814048411753413,136
L100_left_00229,100,left,ck4,CK4,dispersed_random,dispersed,random,0.31142904733391585,136
L100_left_00230,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3963312645627919,136
L100_left_00231,100,left,ck4,CK4,dispersed_random,dispersed,random,0.47135904969639786,136
L100_left_00232,100,left,ck4,CK4,dispersed_random,dispersed,random,0.383751849056782,136
L100_left_00233,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4116746596323508,136
L100_left_00234,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38375184905678206,136
L100_left_00235,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39234688596964834,136
L100_left_00236,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3969078513188356,136
L100_left_00237,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38375184905678206,136
L100_left_00238,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4244532745360355,136
L100_left_00239,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3591628896771146,136
L100_left_00240,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3822431340093703,136
L100_left_00241,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3639816932703395,136
L100_left_00242,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3735283928229614,136
L100_left_00243,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3889001320926386,136
L100_left_00244,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3927136219571271,136
L100_left_00245,100,left,ck4,CK4,dispersed_random,dispersed,random,0.29950682962338365,136
L100_left_00246,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3544543346878549,136
L100_left_00247,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3249420751830712,136
L100_left_00248,100,left,ck4,CK4,dispersed_random,dispersed,random,0.2975285777488158,136
L100_left_00249,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3294465435031281,136
L100_left_00000,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26990418819804346,136
L100_left_00001,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26014082564329644,136
L100_left_00002,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2837902619042413,136
L100_left_00003,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27472112789737807,136
L100_left_00004,100,left,ck4,CK4,contiguous_random,contiguous,random,0.21074692268068707,136
L100_left_00005,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28838522640029984,136
L100_left_00006,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2567194401357755,136
L100_left_00007,100,left,ck4,CK4,contiguous_random,contiguous,random,0.23664467635373318,136
L100_left_00008,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2635787712047259,136
L100_left_00009,100,left,ck4,CK4,contiguous_random,contiguous,random,0.25911617412501026,136
L100_left_00010,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26723418507129987,136
L100_left_00011,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2557589383784301,136
L100_left_00012,100,left,ck4,CK4,contiguous_random,contiguous,random,0.25575443736396547,136
L100_left_00013,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2455636527210174,136
L100_left_00014,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27778455012435005,136
L100_left_00015,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2586859860546185,136
L100_left_00016,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26565742467541326,136
L100_left_00017,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2656216361696262,136
L100_left_00018,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24867867251135783,136
L100_left_00019,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26828022094951465,136
L100_left_00020,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2770899520924103,136
L100_left_00021,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27471446551316886,136
L100_left_00022,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2866126202009664,136
L100_left_00023,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2678021654992242,136
L100_left_00024,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28861631602697746,136
L100_left_00025,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27106199641571815,136
L100_left_00026,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24368455162021804,136
L100_left_00027,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2646571945424028,136
L100_left_00028,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28935904199579876,136
L100_left_00029,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2623757151185114,136
L100_left_00030,100,left,ck4,CK4,contiguous_random,contiguous,random,0.25767827264602183,136
L100_left_00031,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2913995853847033,136
L100_left_00032,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26565742467541326,136
L100_left_00033,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26891117030846173,136
L100_left_00034,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26562163616962625,136
L100_left_00035,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24502229103441234,136
L100_left_00036,100,left,ck4,CK4,contiguous_random,contiguous,random,0.23512855537189317,136
L100_left_00037,100,left,ck4,CK4,contiguous_random,contiguous,random,0.23934099573379058,136
L100_left_00038,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24935149047701474,136
L100_left_00039,100,left,ck4,CK4,contiguous_random,contiguous,random,0.25674958611258797,136
L100_left_00040,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2620657142744694,136
L100_left_00041,100,left,ck4,CK4,contiguous_random,contiguous,random,0.294836002656785,136
L100_left_00042,100,left,ck4,CK4,contiguous_random,contiguous,random,0.25206574163222883,136
L100_left_00043,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2641761849211271,136
L100_left_00044,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24994743535338013,136
L100_left_00045,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27209810792283523,136
L100_left_00046,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2656216361696262,136
L100_left_00047,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2175867391545865,136
L100_left_00048,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2565657294097556,136
L100_left_00049,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2378700338999751,136
L100_left_00050,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28190459144096375,136
L100_left_00051,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27324262450540604,136
L100_left_00052,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2686274345340658,136
L100_left_00053,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2736099505403615,136
L100_left_00054,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28758646073586075,136
L100_left_00055,100,left,ck4,CK4,contiguous_random,contiguous,random,0.31229090291648753,136
L100_left_00056,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2959581742001941,136
L100_left_00057,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2458934186946936,136
L100_left_00058,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24390455563713676,136
L100_left_00059,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28090174980694865,136
L100_left_00060,100,left,ck4,CK4,contiguous_random,contiguous,random,0.334220614778044,136
L100_left_00061,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2436845516202181,136
L100_left_00062,100,left,ck4,CK4,contiguous_random,contiguous,random,0.3193411983260074,136
L100_left_00063,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26880137204719945,136
L100_left_00064,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27824333745610097,136
L100_left_00065,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27472112789737807,136
L100_left_00066,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26407350893206794,136
L100_left_00067,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27551919974038264,136
L100_left_00068,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26828022094951465,136
L100_left_00069,100,left,ck4,CK4,contiguous_random,contiguous,random,0.273242624505406,136
L100_left_00070,100,left,ck4,CK4,contiguous_random,contiguous,random,0.31331624576234646,136
L100_left_00071,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26646935501059654,136
L100_left_00072,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2574846452537248,136
L100_left_00073,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26806023096526216,136
L100_left_00074,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2596185346095723,136
L100_left_00075,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26780216549922425,136
L100_left_00076,100,left,ck4,CK4,contiguous_random,contiguous,random,0.29211343580536137,136
L100_left_00077,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24182541670333726,136
L100_left_00078,100,left,ck4,CK4,contiguous_random,contiguous,random,0.22739582153163684,136
L100_left_00079,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27444385414955064,136
L100_left_00080,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2834854009797955,136
L100_left_00081,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2654531493125725,136
L100_left_00082,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2866126202009664,136
L100_left_00083,100,left,ck4,CK4,contiguous_random,contiguous,random,0.29262037731895274,136
L100_left_00084,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2553503363993958,136
L100_left_00085,100,left,ck4,CK4,contiguous_random,contiguous,random,0.291046007858546,136
L100_left_00086,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28467047027661907,136
L100_left_00087,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26237571511851143,136
L100_left_00088,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28467047027661907,136
L100_left_00089,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2854033562901251,136
L100_left_00090,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26162049251406483,136
L100_left_00091,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2610567657191386,136
L100_left_00092,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2790726676522971,136
L100_left_00093,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2507849312877596,136
L100_left_00094,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26105676571913855,136
L100_left_00095,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2594282643461218,136
L100_left_00096,100,left,ck4,CK4,contiguous_random,contiguous,random,0.280056016805602,136
L100_left_00097,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2755191997403826,136
L100_left_00098,100,left,ck4,CK4,contiguous_random,contiguous,random,0.25911617412501026,136
L100_left_00099,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2595866557051809,136
L100_left_00100,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2620657142744694,136
L100_left_00101,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2835984284843959,136
L100_left_00102,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28387351925644966,136
L100_left_00103,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2671973148606973,136
L100_left_00104,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2610567657191386,136
L100_left_00105,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26186146828319085,136
L100_left_00106,100,left,ck4,CK4,contiguous_random,contiguous,random,0.22396474260736837,136
L100_left_00107,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2942201175803405,136
L100_left_00108,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2631257009991476,136
L100_left_00109,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2908461402145589,136
L100_left_00110,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26357877120472595,136
L100_left_00111,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2715580138768624,136
L100_left_00112,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2908461402145589,136
L100_left_00113,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2810220731615214,136
L100_left_00114,100,left,ck4,CK4,contiguous_random,contiguous,random,0.24182541670333724,136
L100_left_00115,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2876779808912304,136
L100_left_00116,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26390764313561016,136
L100_left_00117,100,left,ck4,CK4,contiguous_random,contiguous,random,0.29031960675255014,136
L100_left_00118,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2143472428806453,136
L100_left_00119,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2749589873683776,136
L100_left_00120,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26880137204719945,136
L100_left_00121,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2710619964157181,136
L100_left_00122,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2576782726460219,136
L100_left_00123,100,left,ck4,CK4,contiguous_random,contiguous,random,0.29268660718646355,136
L100_left_00124,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26410825965175916,136
L100_left_00125,100,left,ck4,CK4,contiguous_random,contiguous,random,0.22573305919324013,136
L100_left_00126,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27308059033311033,136
L100_left_00127,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28160560429364856,136
L100_left_00128,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26562163616962625,136
L100_left_00129,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2631257009991476,136
L100_left_00130,100,left,ck4,CK4,contiguous_random,contiguous,random,0.27209810792283523,136
L100_left_00131,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2784910569442176,136
L100_left_00132,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2654531493125726,136
L100_left_00133,100,left,ck4,CK4,contiguous_random,contiguous,random,0.264073508932068,136
L100_left_00134,100,left,ck4,CK4,contiguous_random,contiguous,random,0.3095594443188878,136
L100_left_00135,100,left,ck4,CK4,contiguous_random,contiguous,random,0.280308923919232,136
L100_left_00136,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2671973148606973,136
L100_left_00137,100,left,ck4,CK4,contiguous_random,contiguous,random,0.28256834822042615,136
L100_left_00138,100,left,ck4,CK4,contiguous_random,contiguous,random,0.2594282643461218,136
L100_left_00139,100,left,ck4,CK4,contiguous_random,contiguous,random,0.26186146828319085,136
L100_left_00140,100,left,ck4,CK4,contiguous_random,contiguous,random,0.31330417999518295,136
