retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,representation_label,n_pairs,n_features
1.0,0.9417663002220179,0.881477751786043,0.32953379310858816,0.4868721459500811,0.3237872629549336,1.0,67,substitution_1pct_N_3pct,ck4,CK4,420,136
0.0380952380952381,0.9978784154492985,0.9973607484384981,0.06504255731602168,0.0726533049121437,-0.0003663462080881276,0.03571428571428571,67,substitution_1pct_N_3pct,p,P,420,11
0.969047619047619,0.9988772725094315,0.9977928225519989,0.046345938351817564,0.06644045620546715,0.0013539304348497115,0.969047619047619,67,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9698223578356582,0.9396596935488052,0.23784133188024043,0.3473911514908739,0.16256986415224395,1.0,67,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9703217863657246,0.9401284996935402,0.2355363914541675,0.34603901562726364,0.16491844611130266,1.0,67,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.9166666666666666,0.998377843979365,0.9977621572776545,0.056744567090317555,0.06690055057322254,0.0007074603006012388,0.9166666666666666,67,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9795073293935826,0.9593500288256186,0.19620268047812459,0.2851314472487636,0.11038811895768422,1.0,67,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9156152068834817,0.8808847116181159,0.4077591748781638,0.4880883254196434,0.29767428852311684,1.0,67,local_mismatch_6bp,ck4,CK4,420,136
0.08571428571428572,0.9998586161574081,0.9996091525348688,0.015123774994964189,0.027958758445619555,-0.0001148039764135012,0.08333333333333333,67,local_mismatch_6bp,p,P,420,11
0.8857142857142857,0.9991164303173714,0.9975741810936892,0.03855768043054614,0.06965342246195932,0.000966913906667302,0.8857142857142857,67,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9577369115204449,0.9403685993463863,0.28857935353391867,0.3453441909624617,0.14927437930369747,1.0,67,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9573658186004266,0.9397443468637392,0.2898621156523365,0.3471471883554827,0.15153659977258135,1.0,67,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
