sample_id,length,local_mode,representation,noise_cosine,local_cosine,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,n_features,density,avg_nnz_per_read
L69_right_00027,69,right,property_channels,0.9971835818347176,0.9944564456724705,0.07505222402144617,0.10529534013934137,0.030243116117895208,1.4029609583488591,345,0.6010048309178744,207.34666666666666
L69_right_00028,69,right,property_channels,0.997108270206903,0.9942186478291288,0.07604906038995228,0.10753001600363941,0.031480955613687134,1.4139558786428668,345,0.6010048309178744,207.34666666666666
L69_right_00029,69,right,property_channels,0.9970274633161633,0.9939948895223681,0.07710430187527961,0.10959115363597766,0.03248685176069804,1.4213364361076415,345,0.6010048309178744,207.34666666666666
L69_right_00030,69,right,property_channels,0.994733307834504,0.9945917963391353,0.10263227723768127,0.10400195825910932,0.0013696810214280514,1.0133455191514076,345,0.6010048309178744,207.34666666666666
L69_right_00031,69,right,property_channels,0.9956086390072603,0.9946152833063796,0.0937161778215466,0.10377588056596307,0.010059702744416463,1.1073422217834368,345,0.6010048309178744,207.34666666666666
L69_right_00032,69,right,property_channels,0.9964502347532467,0.9946898280246047,0.08425871167723288,0.10305505300950012,0.018796341332267236,1.2230789073095465,345,0.6010048309178744,207.34666666666666
L69_right_00033,69,right,property_channels,0.9962973241730987,0.9943593579607981,0.08605435290444287,0.10621338935559875,0.02015903645115588,1.2342593462243685,345,0.6010048309178744,207.34666666666666
L69_right_00034,69,right,property_channels,0.9969437796576763,0.9938517631565341,0.07818209951547711,0.11088946607740577,0.03270736656192866,1.4183485320121627,345,0.6010048309178744,207.34666666666666
L69_right_00035,69,right,property_channels,0.9951209029257044,0.9941285625139995,0.09878357226073531,0.10836454665618953,0.009580974395454217,1.0969895517664174,345,0.6010048309178744,207.34666666666666
L69_right_00036,69,right,property_channels,0.9963910528733068,0.9945243669894427,0.08495819120830196,0.10464829679031934,0.019690105582017378,1.2317622974545308,345,0.6010048309178744,207.34666666666666
L69_right_00037,69,right,property_channels,0.9956323204984189,0.994620837979217,0.09346314248495101,0.1037223410918124,0.010259198606861392,1.1097673193313962,345,0.6010048309178744,207.34666666666666
L69_right_00038,69,right,property_channels,0.9958693476698384,0.9935981134321226,0.0908917194265993,0.11315375882291796,0.02226203939631867,1.2449292359827855,345,0.6010048309178744,207.34666666666666
L69_right_00039,69,right,property_channels,0.9970907653763247,0.9941051887417001,0.07627889123047757,0.10858002816632809,0.032301136935850516,1.423461018045638,345,0.6010048309178744,207.34666666666666
L69_right_00040,69,right,property_channels,0.9960620864972805,0.9942717657496496,0.08874585627193866,0.10703489384635761,0.01828903757441895,1.2060832848170053,345,0.6010048309178744,207.34666666666666
L69_right_00041,69,right,property_channels,0.9969589768279817,0.9938751054269414,0.07798747555882142,0.11067876556105145,0.03269129000223003,1.419186411253598,345,0.6010048309178744,207.34666666666666
L69_right_00042,69,right,property_channels,0.996231336260937,0.9943446963626781,0.08681778319057884,0.10635133884744863,0.01953355565686979,1.2249948678600848,345,0.6010048309178744,207.34666666666666
L69_right_00043,69,right,property_channels,0.9972303114966774,0.9944597925593426,0.07442699111643382,0.10526354963288634,0.03083655851645252,1.4143195640975423,345,0.6010048309178744,207.34666666666666
L69_right_00044,69,right,property_channels,0.9961925897462138,0.9942194149075939,0.08726293891207783,0.10752288214521044,0.020259943233132613,1.2321712228090966,345,0.6010048309178744,207.34666666666666
L69_right_00045,69,right,property_channels,0.9971017749163971,0.9943369171032237,0.07613442169745972,0.10642446050393442,0.030290038806474698,1.3978494632406901,345,0.6010048309178744,207.34666666666666
L69_right_00046,69,right,property_channels,0.994896378014509,0.994881466515555,0.10103090601881318,0.1011783918081823,0.00014748578936912837,1.001459808638573,345,0.6010048309178744,207.34666666666666
L69_right_00047,69,right,property_channels,0.9963454106241508,0.9944566405620029,0.08549373516053124,0.10529348923839085,0.01979975407785961,1.231593040597439,345,0.6010048309178744,207.34666666666666
L69_right_00048,69,right,property_channels,0.9954991515836542,0.9944460820175283,0.09487727247709044,0.1053937188116265,0.010516446334536064,1.1108426292195048,345,0.6010048309178744,207.34666666666666
L69_right_00049,69,right,property_channels,0.9961869997336709,0.9943791765379857,0.08732697482827749,0.10602663308824345,0.01869965825996596,1.2141338148577523,345,0.6010048309178744,207.34666666666666
L69_right_00050,69,right,property_channels,0.9952196685909416,0.9942821315792689,0.0977786419322616,0.10693800466374123,0.009159362731479631,1.0936744727731542,345,0.6010048309178744,207.34666666666666
L69_right_00051,69,right,property_channels,0.9946481520383299,0.9935875610013798,0.10345866770522953,0.11324697787244284,0.009788310167213307,1.0946108275345454,345,0.6010048309178744,207.34666666666666
L69_right_00052,69,right,property_channels,0.9953990277949047,0.9943586929400081,0.09592676586954428,0.10621965034768367,0.010292884478139391,1.1072994005879153,345,0.6010048309178744,207.34666666666666
L69_right_00053,69,right,property_channels,0.9964404737971355,0.9946037425917145,0.084374477217514,0.10388702910648184,0.019512551888967847,1.231261307120935,345,0.6010048309178744,207.34666666666666
L69_right_00054,69,right,property_channels,0.9961579868241044,0.99420837673724,0.0876585783126304,0.10762549198735719,0.01996691367472679,1.2277804871933433,345,0.6010048309178744,207.34666666666666
L69_right_00055,69,right,property_channels,0.9961179866993579,0.9941359530829669,0.08811371403637928,0.10829632419462315,0.020182610158243866,1.2290518607570113,345,0.6010048309178744,207.34666666666666
L69_right_00056,69,right,property_channels,0.9949960332020901,0.9939951180110003,0.10003966011447828,0.10958906869756697,0.009549408583088698,1.0954562277816722,345,0.6010048309178744,207.34666666666666
L69_right_00057,69,right,property_channels,0.9971711475109857,0.9943346809319801,0.0752177171817198,0.10644547024669644,0.031227753064976646,1.4151648605545017,345,0.6010048309178744,207.34666666666666
L69_right_00058,69,right,property_channels,0.9953680301498417,0.9944236423129273,0.09624936207745641,0.10560641729622981,0.009357055218773405,1.097216802447411,345,0.6010048309178744,207.34666666666666
L69_right_00059,69,right,property_channels,0.996138642227882,0.9942275772962624,0.08787898238052558,0.10744694229002416,0.019567959909498583,1.2226693957921269,345,0.6010048309178744,207.34666666666666
L69_right_00060,69,right,property_channels,0.9954486863651149,0.9945329973182309,0.09540768978321618,0.1045657944240792,0.00915810464086303,1.0959891667188664,345,0.6010048309178744,207.34666666666666
L69_right_00061,69,right,property_channels,0.9962698601957587,0.994532406005888,0.08637291015406641,0.1045714492020827,0.018198539048016285,1.2106973009888737,345,0.6010048309178744,207.34666666666666
L69_right_00062,69,right,property_channels,0.9973713748971951,0.9947066112526577,0.07250689764160097,0.10289206720969823,0.030385169568097267,1.419065917263349,345,0.6010048309178744,207.34666666666666
L69_right_00063,69,right,property_channels,0.9950340537454138,0.9939030931090378,0.09965888073409772,0.11042560292760574,0.010766722193508022,1.108035752701608,345,0.6010048309178744,207.34666666666666
L69_right_00064,69,right,property_channels,0.9970573983855375,0.9941428686169255,0.07671507823710755,0.1082324478432872,0.03151736960617965,1.4108367002998703,345,0.6010048309178744,207.34666666666666
L69_right_00065,69,right,property_channels,0.9971110189618153,0.9942253760042278,0.07601290730112761,0.10746742758410492,0.03145452028297731,1.4138049891759725,345,0.6010048309178744,207.34666666666666
L69_right_00066,69,right,property_channels,0.9972606990134497,0.9944536289359385,0.0740175788113911,0.10532208756060185,0.03130450874921076,1.4229334335425883,345,0.6010048309178744,207.34666666666666
L69_right_00067,69,right,property_channels,0.996346025582861,0.9945137603809482,0.08548654183132301,0.10474960256776059,0.019263060736437576,1.225334424855392,345,0.6010048309178744,207.34666666666666
L69_right_00068,69,right,property_channels,0.9945126441352694,0.9943919354326408,0.10476025834953763,0.1059062280261109,0.0011459696765732663,1.0109389733724183,345,0.6010048309178744,207.34666666666666
L69_right_00069,69,right,property_channels,0.9982083641388596,0.9946305333647598,0.05986043536661628,0.10362882451557767,0.04376838914896139,1.731173919482896,345,0.6010048309178744,207.34666666666666
L69_right_00070,69,right,property_channels,0.998097957479189,0.994295877772688,0.06167726519247513,0.10680938373862343,0.045132118546148306,1.7317464288551918,345,0.6010048309178744,207.34666666666666
L69_right_00071,69,right,property_channels,0.9959352458478059,0.9939142675867186,0.09016378599187504,0.11032436189057915,0.02016057589870411,1.2235994826184522,345,0.6010048309178744,207.34666666666666
L69_right_00072,69,right,property_channels,0.9969213348384725,0.9940204848837246,0.07846865822132913,0.10935735106773105,0.030888692846401916,1.3936436985997276,345,0.6010048309178744,207.34666666666666
L69_right_00073,69,right,property_channels,0.9955059120312206,0.9946123742248901,0.09480599104254432,0.10380390912783605,0.008997918085291726,1.094908749819976,345,0.6010048309178744,207.34666666666666
L69_right_00074,69,right,property_channels,0.9946343236188084,0.9946373275432706,0.1035922427712773,0.10356324113052133,-2.90016407559629e-05,0.9997200404202079,345,0.6010048309178744,207.34666666666666
L69_right_00075,69,right,property_channels,0.996391367254652,0.9946031887461264,0.08495449070353055,0.1038923601991367,0.01893786949560615,1.222917815630188,345,0.6010048309178744,207.34666666666666
L69_right_00076,69,right,property_channels,0.998223544562286,0.9946708197600982,0.059606298957645916,0.10323933591322554,0.04363303695557962,1.732020570285427,345,0.6010048309178744,207.34666666666666
L69_right_00077,69,right,property_channels,0.9980527035795397,0.9941722629048118,0.06240667304801003,0.10796052144361416,0.045553848395604134,1.7299515607979796,345,0.6010048309178744,207.34666666666666
L69_right_00078,69,right,property_channels,0.9972405224037086,0.9943915425391301,0.07428967083372186,0.10590993778555416,0.0316202669518323,1.4256347699077314,345,0.6010048309178744,207.34666666666666
L69_right_00079,69,right,property_channels,0.998213911109311,0.9946616260081527,0.059767698478175216,0.10332835033858939,0.043560651860414176,1.7288326800189704,345,0.6010048309178744,207.34666666666666
L69_right_00080,69,right,property_channels,0.9955564557346384,0.9947978878030028,0.09427135583369715,0.10200109996462935,0.007729744130932192,1.081994621405129,345,0.6010048309178744,207.34666666666666
L69_right_00081,69,right,property_channels,0.9963858075933372,0.9946724749158751,0.08501990833519825,0.10322330244789463,0.018203394112696378,1.2141074304729658,345,0.6010048309178744,207.34666666666666
L69_right_00082,69,right,property_channels,0.9963066354887967,0.9944226718330411,0.08594608206548476,0.10561560648842547,0.019669524422940704,1.2288588839681365,345,0.6010048309178744,207.34666666666666
L69_right_00083,69,right,property_channels,0.9942523486563525,0.9942523486563526,0.1072161493773005,0.10721614937730048,-1.3877787807814457e-17,0.9999999999999999,345,0.6010048309178744,207.34666666666666
L69_right_00084,69,right,property_channels,0.9949345786692523,0.9937369856771177,0.10065208721877385,0.11191974198400058,0.011267654765226731,1.1119465584527397,345,0.6010048309178744,207.34666666666666
L69_right_00085,69,right,property_channels,0.9959751716679393,0.9940851064597724,0.08971987886818658,0.10876482464682748,0.019044945778640895,1.2122711936183184,345,0.6010048309178744,207.34666666666666
L69_right_00086,69,right,property_channels,0.9962929338264879,0.9944463990637615,0.0861053560879002,0.10539071056064368,0.019285354472743488,1.2239739239107976,345,0.6010048309178744,207.34666666666666
L69_right_00087,69,right,property_channels,0.9950836934831427,0.993914004439592,0.09915953324676006,0.11032674707801639,0.011167213831256323,1.1126186607138069,345,0.6010048309178744,207.34666666666666
L69_right_00088,69,right,property_channels,0.9962484582105728,0.994208270368659,0.08662034159973267,0.10762648030425637,0.021006138704523697,1.2425081489702705,345,0.6010048309178744,207.34666666666666
L69_right_00089,69,right,property_channels,0.9969979459820157,0.9941154482079824,0.07748617964494961,0.10848549941829164,0.030999319773342027,1.4000625649036305,345,0.6010048309178744,207.34666666666666
L69_right_00090,69,right,property_channels,0.9981462859005141,0.9944620243211426,0.06088865410708831,0.10524234583909274,0.04435369173200443,1.72843935183716,345,0.6010048309178744,207.34666666666666
L69_right_00091,69,right,property_channels,0.9940120816171951,0.9940231518273936,0.10943416635406998,0.10933296092767865,-0.00010120542639133201,0.9990751935180473,345,0.6010048309178744,207.34666666666666
L69_right_00092,69,right,property_channels,0.9959891182134296,0.9940111082802376,0.08956429854099716,0.10944306026205974,0.01987876172106258,1.221949616587052,345,0.6010048309178744,207.34666666666666
L69_right_00093,69,right,property_channels,0.9972231820781756,0.9943915666204826,0.074522720318365,0.10590971040955088,0.03138699009118588,1.4211734348544847,345,0.6010048309178744,207.34666666666666
L69_right_00094,69,right,property_channels,0.9953032682121613,0.9943701190297576,0.09691988225167109,0.10611202542824817,0.009192143176577086,1.0948426985570197,345,0.6010048309178744,207.34666666666666
L69_right_00095,69,right,property_channels,0.9970601949778684,0.9941152209746248,0.0766786152995964,0.10848759399466334,0.03180897869506695,1.4148350693447431,345,0.6010048309178744,207.34666666666666
L69_right_00096,69,right,property_channels,0.9961362396995186,0.9942766372272351,0.08790631718462387,0.10698937118017889,0.019083053995555016,1.2170839890320524,345,0.6010048309178744,207.34666666666666
L69_right_00097,69,right,property_channels,0.9950453040495413,0.9940336969261766,0.09954592860041246,0.10923646894534605,0.009690540344933593,1.0973474302885096,345,0.6010048309178744,207.34666666666666
L69_right_00098,69,right,property_channels,0.9968299563871077,0.9937606877175051,0.0796246646824074,0.11170776412134627,0.03208309943893886,1.4029291623004778,345,0.6010048309178744,207.34666666666666
L69_right_00099,69,right,property_channels,0.9944082101322939,0.9944110348423061,0.10575244552923001,0.10572573156705192,-2.671396217808486e-05,0.9997473915421587,345,0.6010048309178744,207.34666666666666
L69_right_00100,69,right,property_channels,0.9961090272084502,0.9941239544827647,0.08821533643930715,0.10840706173709821,0.020191725297791063,1.228891325622083,345,0.6010048309178744,207.34666666666666
L69_right_00101,69,right,property_channels,0.9954813525602233,0.9945811291640303,0.09506468786859532,0.1041044747930609,0.009039786924465582,1.0950909020703983,345,0.6010048309178744,207.34666666666666
L69_right_00102,69,right,property_channels,0.9959494476831217,0.9939141218381132,0.09000613664499724,0.11032568297443049,0.020319546329433252,1.2257573437417688,345,0.6010048309178744,207.34666666666666
L69_right_00103,69,right,property_channels,0.9973079055479876,0.9946206616756663,0.07337703253760683,0.10372404084235819,0.030347008304751358,1.4135763910757506,345,0.6010048309178744,207.34666666666666
L69_right_00104,69,right,property_channels,0.998142096010898,0.9944436001388445,0.06095742758847436,0.10541726482085903,0.04445983723238467,1.7293588163289062,345,0.6010048309178744,207.34666666666666
L69_right_00105,69,right,property_channels,0.9960775105772005,0.9940706533169923,0.08857188518711487,0.10889762791730785,0.020325742730192983,1.2294830090525148,345,0.6010048309178744,207.34666666666666
L69_right_00106,69,right,property_channels,0.9981681147589171,0.9945141650021345,0.06052908790132287,0.10474573974979141,0.04421665184846854,1.7305025299662937,345,0.6010048309178744,207.34666666666666
L69_right_00107,69,right,property_channels,0.9951273674508129,0.994163502210722,0.09871810927268783,0.10804163817045835,0.009323528897770522,1.0944459832796862,345,0.6010048309178744,207.34666666666666
L69_right_00108,69,right,property_channels,0.9971304472833575,0.9941741685516432,0.0757568837353123,0.10794286867002428,0.03218598493471199,1.4248588820940273,345,0.6010048309178744,207.34666666666666
L69_right_00109,69,right,property_channels,0.9962842162934761,0.9944729792152263,0.08620653927079773,0.10513820223661285,0.018931662965815124,1.219608200560583,345,0.6010048309178744,207.34666666666666
L69_right_00110,69,right,property_channels,0.9942055193213633,0.9942162709303104,0.10765203833311432,0.10755211824682871,-9.9920086285607e-05,0.9990718235545488,345,0.6010048309178744,207.34666666666666
L69_right_00111,69,right,property_channels,0.9954979214192753,0.9945838419092661,0.09489023744015858,0.10407841361910086,0.009188176178942284,1.0968295203680642,345,0.6010048309178744,207.34666666666666
L69_right_00112,69,right,property_channels,0.9960299961437866,0.9940478783495739,0.08910672091614458,0.10910656855044332,0.01999984763429874,1.224448250689417,345,0.6010048309178744,207.34666666666666
L69_right_00113,69,right,property_channels,0.997872433686094,0.9936117065969367,0.06523137763233827,0.11303356495363366,0.04780218732129539,1.732809716065196,345,0.6010048309178744,207.34666666666666
L69_right_00114,69,right,property_channels,0.9963961509909347,0.9945648720189354,0.08489816263106445,0.10426051967129779,0.01936235704023334,1.2280656782217405,345,0.6010048309178744,207.34666666666666
L69_right_00115,69,right,property_channels,0.9970564608052622,0.9941123194789276,0.07672729885429479,0.10851433565269279,0.031787036798398005,1.4142858835518453,345,0.6010048309178744,207.34666666666666
L69_right_00116,69,right,property_channels,0.9962561493010424,0.9943383216072149,0.08653150523315221,0.10641126249401589,0.019879757260863676,1.2297401068812943,345,0.6010048309178744,207.34666666666666
L69_right_00117,69,right,property_channels,0.9960071129617805,0.993970678708614,0.08936315838442428,0.10981185083028523,0.02044869244586095,1.2288268769317032,345,0.6010048309178744,207.34666666666666
L69_right_00118,69,right,property_channels,0.9942077247360723,0.9941950813589329,0.10763154987203484,0.10774895490043208,0.00011740502839724387,1.0010908049594829,345,0.6010048309178744,207.34666666666666
L69_right_00119,69,right,property_channels,0.9951112726972045,0.9941382695926184,0.09888101236128166,0.10827493160821468,0.009393919246933016,1.0950022559701396,345,0.6010048309178744,207.34666666666666
L69_right_00120,69,right,property_channels,0.9980049625247358,0.994034528622665,0.06316704006464889,0.10922885495449844,0.04606181488984955,1.7292064792446686,345,0.6010048309178744,207.34666666666666
L69_right_00121,69,right,property_channels,0.9951013029071459,0.9941267132302614,0.09898178714141816,0.10838161070715957,0.009399823565741414,1.0949651833656187,345,0.6010048309178744,207.34666666666666
L69_right_00122,69,right,property_channels,0.9951492109701645,0.994184095645617,0.09849658907632845,0.10785086327316099,0.009354274196832532,1.094970539432422,345,0.6010048309178744,207.34666666666666
L69_right_00123,69,right,property_channels,0.9963607428746315,0.9945538097443275,0.08531420896156211,0.10436656797722793,0.01905235901566582,1.223319881266786,345,0.6010048309178744,207.34666666666666
L69_right_00124,69,right,property_channels,0.9971894525848907,0.9943896007764395,0.07497396101460563,0.10592827029231286,0.03095430927770723,1.4128674657015525,345,0.6010048309178744,207.34666666666666
L69_right_00125,69,right,property_channels,0.9971676474035243,0.9943173324778029,0.07526423581590273,0.10660832539907382,0.031344089583171086,1.416453967058659,345,0.6010048309178744,207.34666666666666
L69_right_00126,69,right,property_channels,0.9958243364221184,0.9937471914253083,0.09138559599720392,0.1118285167092197,0.020442920712015783,1.2236995938904995,345,0.6010048309178744,207.34666666666666
L69_right_00127,69,right,property_channels,0.9959996779585572,0.9939378318289083,0.08944631956031258,0.11011056417158313,0.020664244611270546,1.2310239785476795,345,0.6010048309178744,207.34666666666666
L69_right_00128,69,right,property_channels,0.9980842942832303,0.9942505930117158,0.06189839604981825,0.10723252294229255,0.0453341268924743,1.7323958258302463,345,0.6010048309178744,207.34666666666666
L69_right_00129,69,right,property_channels,0.995366124567961,0.9944313527931993,0.09626915842614653,0.1055333805655934,0.009264222139446873,1.0962325036481333,345,0.6010048309178744,207.34666666666666
L69_right_00130,69,right,property_channels,0.9939614040127311,0.9939495345080066,0.10989627825608106,0.11000423166400033,0.00010795340791927566,1.000982320872302,345,0.6010048309178744,207.34666666666666
L69_right_00131,69,right,property_channels,0.9964592233978405,0.9946406710640355,0.08415196494627432,0.10353095127511074,0.019378986328836417,1.2302856070111812,345,0.6010048309178744,207.34666666666666
L69_right_00132,69,right,property_channels,0.9964748760427338,0.994717645149396,0.083965754415312,0.10278477368369364,0.018819019268381643,1.2241273171357323,345,0.6010048309178744,207.34666666666666
L69_right_00133,69,right,property_channels,0.9943690538614636,0.9943999423519165,0.10612206310222673,0.10583059716437046,-0.0002914659378562695,0.997253484060374,345,0.6010048309178744,207.34666666666666
L69_right_00134,69,right,property_channels,0.9961126199743116,0.9941048316949144,0.08817459980843498,0.10858331644489584,0.020408716636460864,1.2314580012928906,345,0.6010048309178744,207.34666666666666
L69_right_00135,69,right,property_channels,0.9979437346376534,0.9938376658286936,0.06412901624611077,0.11101652283608131,0.04688750658997054,1.731143393967378,345,0.6010048309178744,207.34666666666666
L69_right_00136,69,right,property_channels,0.9951643089584775,0.9941957736308991,0.0983431852394724,0.10774252984872053,0.009399344609248128,1.0955769795981296,345,0.6010048309178744,207.34666666666666
L69_right_00137,69,right,property_channels,0.9971867067033419,0.9942939142636943,0.0750105765430181,0.10682776545735632,0.031817188914338226,1.4241693689168122,345,0.6010048309178744,207.34666666666666
L69_right_00138,69,right,property_channels,0.994534318862679,0.9945368768291951,0.10455315525914216,0.10452868669226426,-2.446856687790544e-05,0.9997659700769694,345,0.6010048309178744,207.34666666666666
L69_right_00139,69,right,property_channels,0.9971756781710579,0.9944317304791704,0.07515745909678292,0.10552980167544815,0.030372342578665223,1.4041161442080377,345,0.6010048309178744,207.34666666666666
L69_right_00140,69,right,property_channels,0.9970132845013238,0.9939734360734614,0.07728797446791406,0.10978673805645885,0.03249876358854478,1.4204892651448198,345,0.6010048309178744,207.34666666666666
L69_right_00141,69,right,property_channels,0.995285511817815,0.9943488593609113,0.09710291635358005,0.10631218781577857,0.00920927146219852,1.094840317963931,345,0.6010048309178744,207.34666666666666
L69_right_00142,69,right,property_channels,0.9961527782552521,0.9942498737864838,0.08771797700298502,0.10723922988828657,0.019521252885301557,1.222545634911727,345,0.6010048309178744,207.34666666666666
L69_right_00143,69,right,property_channels,0.995231650627827,0.9942634423825952,0.0976560225707887,0.1071126287363447,0.009456606165555992,1.0968358726539482,345,0.6010048309178744,207.34666666666666
L69_right_00144,69,right,property_channels,0.9961431460864754,0.994183533677967,0.08782771673594518,0.10785607374675826,0.020028357010813083,1.2280414173925132,345,0.6010048309178744,207.34666666666666
L69_right_00145,69,right,property_channels,0.9971732981385946,0.9943487581359465,0.07518911971031125,0.10631313995978088,0.031124020249469628,1.4139431392385533,345,0.6010048309178744,207.34666666666666
L69_right_00146,69,right,property_channels,0.9961059167246822,0.9941240374499256,0.08825058952004851,0.10840629640453943,0.02015570688449092,1.2283917534614543,345,0.6010048309178744,207.34666666666666
L69_right_00147,69,right,property_channels,0.9938019842354715,0.9939173733089836,0.11133746687013064,0.11029620746894786,-0.0010412594011827842,0.9906477178756244,345,0.6010048309178744,207.34666666666666
L69_right_00148,69,right,property_channels,0.9972734267844766,0.9945026864016817,0.07384542254633354,0.10485526785353683,0.031009845307203285,1.4199291471011148,345,0.6010048309178744,207.34666666666666
L69_right_00149,69,right,property_channels,0.9960082148684359,0.9940232650528114,0.08935082687434318,0.10933192532091403,0.019981098446570852,1.2236252214506183,345,0.6010048309178744,207.34666666666666
L69_right_00150,69,right,property_channels,0.9960911060085418,0.9941061471521438,0.08841825593686772,0.10857120104204987,0.020152945105182146,1.2279274216805602,345,0.6010048309178744,207.34666666666666
L69_right_00151,69,right,property_channels,0.9971919524114504,0.9943278464594191,0.07494061100030536,0.10650965722019062,0.031569046219885266,1.4212541877962088,345,0.6010048309178744,207.34666666666666
L69_right_00152,69,right,property_channels,0.995002343594363,0.9939995312027748,0.09997656130951194,0.10954879093103115,0.009572229621519213,1.09574473752788,345,0.6010048309178744,207.34666666666666
L69_right_00153,69,right,property_channels,0.9943997196673411,0.9942498484886941,0.10583270130408093,0.1072394657885464,0.0014067644844654725,1.0132923422262796,345,0.6010048309178744,207.34666666666666
L69_right_00154,69,right,property_channels,0.9970599504418552,0.9941374763753373,0.0766818043364278,0.10828225731543312,0.03160045297900532,1.412098453504875,345,0.6010048309178744,207.34666666666666
L69_right_00155,69,right,property_channels,0.9952583689561624,0.9943055994731702,0.09738204191572412,0.10671832576301205,0.009336283847287921,1.0958727467983027,345,0.6010048309178744,207.34666666666666
L69_right_00156,69,right,property_channels,0.9962308822981125,0.9942638982816759,0.08682301194830094,0.1071083723928604,0.02028536044455946,1.2336403677937187,345,0.6010048309178744,207.34666666666666
L69_right_00157,69,right,property_channels,0.9958441209132709,0.9938499068503355,0.0911688443134968,0.11090620496315713,0.019737360649660335,1.2164923861685761,345,0.6010048309178744,207.34666666666666
L69_right_00158,69,right,property_channels,0.9961560736216977,0.9943372131479906,0.08768040121147198,0.10642167873144523,0.018741277519973246,1.2137453440110533,345,0.6010048309178744,207.34666666666666
L69_right_00159,69,right,property_channels,0.9981470472586932,0.994461709386004,0.060876148716995836,0.10524533827202232,0.04436918955502648,1.7288435699388975,345,0.6010048309178744,207.34666666666666
L69_right_00160,69,right,property_channels,0.9971999196980177,0.9945521875495755,0.07483422080816153,0.10438211006130162,0.029547889253140086,1.3948446169952977,345,0.6010048309178744,207.34666666666666
L69_right_00161,69,right,property_channels,0.996406469402253,0.9945327849734833,0.0847765368217793,0.10456782513294573,0.01979128831116643,1.2334524274419523,345,0.6010048309178744,207.34666666666666
L69_right_00162,69,right,property_channels,0.9959453831587168,0.9939218119765854,0.09005128362531518,0.11025595696754861,0.02020467334223343,1.2243685212339772,345,0.6010048309178744,207.34666666666666
L69_right_00163,69,right,property_channels,0.9938971821102276,0.9939027394617337,0.11047911920152846,0.11042880546548338,-5.031373604508227e-05,0.9995445860140023,345,0.6010048309178744,207.34666666666666
L69_right_00164,69,right,property_channels,0.9953584503742041,0.994431927011405,0.09634884146471014,0.10552793932030628,0.009179097855596147,1.0952694159686205,345,0.6010048309178744,207.34666666666666
L69_right_00165,69,right,property_channels,0.99704271770314,0.9941032308126596,0.07690620647074181,0.10859805879794139,0.03169185232719958,1.412084456919045,345,0.6010048309178744,207.34666666666666
L69_right_00166,69,right,property_channels,0.9952654459809598,0.9943091681799187,0.09730934198770946,0.10668488009161983,0.009375538103910369,1.0963477700331643,345,0.6010048309178744,207.34666666666666
L69_right_00167,69,right,property_channels,0.9955471971000108,0.9945131212666278,0.09436951732407277,0.10475570374325367,0.010386186419180904,1.1100587002423026,345,0.6010048309178744,207.34666666666666
L69_right_00168,69,right,property_channels,0.9950161273528249,0.994183263728077,0.09983859621584873,0.10785857658919125,0.00801998037334252,1.0803294585192635,345,0.6010048309178744,207.34666666666666
L69_right_00169,69,right,property_channels,0.9962325137917624,0.9943555328399265,0.08680421888638828,0.10624939679898178,0.019445177912593495,1.2240118989843556,345,0.6010048309178744,207.34666666666666
L69_right_00170,69,right,property_channels,0.9957526839568414,0.9934060949069902,0.09216632837602892,0.11483819132161811,0.02267186294558919,1.2459885659444996,345,0.6010048309178744,207.34666666666666
L69_right_00171,69,right,property_channels,0.9962171829477182,0.9944520783233624,0.08698065362230702,0.105336809109048,0.01835615548674098,1.2110372217533367,345,0.6010048309178744,207.34666666666666
L69_right_00172,69,right,property_channels,0.996113781231852,0.9941359793971752,0.08816142884672826,0.1082960812109555,0.02013465236422725,1.2283839160460075,345,0.6010048309178744,207.34666666666666
L69_right_00173,69,right,property_channels,0.997059579566216,0.9942218133540355,0.07668664073727464,0.10750057344930405,0.03081393271202941,1.4018161757482206,345,0.6010048309178744,207.34666666666666
L69_right_00174,69,right,property_channels,0.9951322168748261,0.9941516170620454,0.09866897308854568,0.10815158748677703,0.009482614398231351,1.0961053318120746,345,0.6010048309178744,207.34666666666666
L69_right_00175,69,right,property_channels,0.9970853012521015,0.994108649615965,0.07635049113003547,0.10854814953775263,0.032197658407717156,1.4217085958606355,345,0.6010048309178744,207.34666666666666
L69_right_00176,69,right,property_channels,0.9959676526815189,0.9940259673645246,0.0898036448979817,0.1093072059424772,0.019503561044495493,1.2171800606384278,345,0.6010048309178744,207.34666666666666
L69_right_00177,69,right,property_channels,0.9980826942195977,0.9942525833585493,0.06192424049437107,0.10721396029856256,0.04528971980419149,1.7313730365140019,345,0.6010048309178744,207.34666666666666
L69_right_00178,69,right,property_channels,0.9961823703161041,0.9942106849250328,0.0873799712050293,0.10760404337168351,0.020224072166654214,1.2314497462948373,345,0.6010048309178744,207.34666666666666
L69_right_00179,69,right,property_channels,0.9959633999190272,0.9940916317778187,0.08985098865314187,0.108704813344965,0.01885382469182313,1.209834359915681,345,0.6010048309178744,207.34666666666666
L69_right_00180,69,right,property_channels,0.9943397137539765,0.994334554682932,0.10639817898839633,0.10644665628443097,4.847729603463247e-05,1.0004556214823932,345,0.6010048309178744,207.34666666666666
L69_right_00181,69,right,property_channels,0.9962138794427735,0.9942520345089494,0.08701862510090991,0.10721907937536541,0.020200454274455507,1.232139432805682,345,0.6010048309178744,207.34666666666666
