length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,left,2,2,2,2.0,250,0.1591064228379271,0.13042462383648934,-0.02868179900143779,0.8287412822496025,136,11,10,157,holdout,logistic,0.8869047619047619,0.886804496613355,,
69,left,2,2,2,2.0,250,0.1591064228379271,0.13042462383648934,-0.02868179900143779,0.8287412822496025,136,11,10,157,5fold_grouped_cv,logistic,0.9019999999999999,0.9018432335901483,0.019390719429665335,0.019457618975914116
69,left,2_3,2+3,3,0.0,250,0.2748320009928382,0.22452832919323726,-0.05030367179960096,0.8260555194882834,136,11,25,172,holdout,logistic,0.7797619047619048,0.7796916533758639,,
69,left,2_3,2+3,3,0.0,250,0.2748320009928382,0.22452832919323726,-0.05030367179960096,0.8260555194882834,136,11,25,172,5fold_grouped_cv,logistic,0.7979999999999999,0.7973260519101372,0.05035871324805668,0.05065505990435237
69,left,2_3,2+3,3,0.25,250,0.27065191604706673,0.22113022028265006,-0.04952169576441671,0.8261165568078188,136,11,25,172,holdout,logistic,0.9107142857142857,0.9105590062111801,,
69,left,2_3,2+3,3,0.25,250,0.27065191604706673,0.22113022028265006,-0.04952169576441671,0.8261165568078188,136,11,25,172,5fold_grouped_cv,logistic,0.9359999999999999,0.9359278976042369,0.02416609194718912,0.024223965539911442
69,left,2_3,2+3,3,0.5,250,0.2591756311952441,0.2118011851169482,-0.047374446078295974,0.8262950456641217,136,11,25,172,holdout,logistic,0.9107142857142857,0.9105590062111801,,
69,left,2_3,2+3,3,0.5,250,0.2591756311952441,0.2118011851169482,-0.047374446078295974,0.8262950456641217,136,11,25,172,5fold_grouped_cv,logistic,0.9359999999999999,0.9359278976042369,0.02416609194718912,0.024223965539911442
69,left,2_3,2+3,3,1.0,250,0.2246124554907849,0.18371347815088804,-0.04089897733989686,0.8269761641666427,136,11,25,172,holdout,logistic,0.9107142857142857,0.9105590062111801,,
69,left,2_3,2+3,3,1.0,250,0.2246124554907849,0.18371347815088804,-0.04089897733989686,0.8269761641666427,136,11,25,172,5fold_grouped_cv,logistic,0.9359999999999999,0.9359278976042369,0.02416609194718912,0.024223965539911442
69,left,2_3,2+3,3,2.0,250,0.15927585078652867,0.13069756393983595,-0.028578286846692735,0.8295421157059171,136,11,25,172,holdout,logistic,0.9107142857142857,0.9105590062111801,,
69,left,2_3,2+3,3,2.0,250,0.15927585078652867,0.13069756393983595,-0.028578286846692735,0.8295421157059171,136,11,25,172,5fold_grouped_cv,logistic,0.9359999999999999,0.9359278976042369,0.02416609194718912,0.024223965539911442
69,left,2_3_4,2+3+4,4,0.0,250,0.2748320009928382,0.22452832919323726,-0.05030367179960096,0.8260555194882834,136,11,45,192,holdout,logistic,0.7797619047619048,0.7796916533758639,,
69,left,2_3_4,2+3+4,4,0.0,250,0.2748320009928382,0.22452832919323726,-0.05030367179960096,0.8260555194882834,136,11,45,192,5fold_grouped_cv,logistic,0.7979999999999999,0.7973260519101372,0.05035871324805668,0.05065505990435237
69,left,2_3_4,2+3+4,4,0.25,250,0.2706562700475889,0.22114030030219398,-0.04951596974539497,0.8261418110636343,136,11,45,192,holdout,logistic,0.9821428571428571,0.9821371610845295,,
