sample_id,length,local_mode,representation,representation_label,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,n_features
L150_right_00098,150,right,ck4p_msp,CK4P-MSP,0.21502505578400005,0.12422697702098283,-0.09079807876301722,0.5777325650168557,222
L150_right_00099,150,right,ck4p_msp,CK4P-MSP,0.17969477608700893,0.13915322582185358,-0.04054155026515535,0.7743865951588655,222
L150_right_00100,150,right,ck4p_msp,CK4P-MSP,0.20005419281751755,0.14557370032956504,-0.0544804924879525,0.7276713288501396,222
L150_right_00101,150,right,ck4p_msp,CK4P-MSP,0.1708262687190529,0.11718613889219641,-0.053640129826856495,0.6859960108648454,222
L150_right_00102,150,right,ck4p_msp,CK4P-MSP,0.16176285721488945,0.11808662817792834,-0.04367622903696111,0.7299984076138033,222
L150_right_00103,150,right,ck4p_msp,CK4P-MSP,0.17511720628004754,0.12146389400777827,-0.05365331227226927,0.6936148456681814,222
L150_right_00104,150,right,ck4p_msp,CK4P-MSP,0.1715782414834327,0.12836416069942036,-0.04321408078401234,0.7481377568018436,222
L150_right_00105,150,right,ck4p_msp,CK4P-MSP,0.18300430922717345,0.12977748063553904,-0.05322682859163441,0.7091498620092002,222
L150_right_00106,150,right,ck4p_msp,CK4P-MSP,0.17025113514405524,0.12547368718462598,-0.044777447959429256,0.7369917802806921,222
L150_right_00107,150,right,ck4p_msp,CK4P-MSP,0.2008773132234568,0.11893813583230646,-0.08193917739115035,0.5920934222173668,222
L150_right_00108,150,right,ck4p_msp,CK4P-MSP,0.18671799901721417,0.11342023228913649,-0.07329776672807768,0.6074413440917386,222
L150_right_00109,150,right,ck4p_msp,CK4P-MSP,0.1493907689938946,0.11834787817583782,-0.031042890818056793,0.7922034204179947,222
L150_right_00110,150,right,ck4p_msp,CK4P-MSP,0.1940513349660007,0.12523672042139064,-0.06881461454461005,0.6453793293580438,222
L150_right_00111,150,right,ck4p_msp,CK4P-MSP,0.16160633372758793,0.09994619186815983,-0.0616601418594281,0.6184546704501962,222
L150_right_00112,150,right,ck4p_msp,CK4P-MSP,0.18091502448702199,0.12704395392791423,-0.05387107055910775,0.7022299794510863,222
L150_right_00113,150,right,ck4p_msp,CK4P-MSP,0.1775997519702921,0.1127595927441125,-0.0648401592261796,0.6349085034925854,222
L150_right_00114,150,right,ck4p_msp,CK4P-MSP,0.16957019222746422,0.1105606753707044,-0.05900951685675983,0.6520053667356613,222
L150_right_00115,150,right,ck4p_msp,CK4P-MSP,0.18917802231352154,0.1252777981154594,-0.06390022419806216,0.6622217347628183,222
L150_right_00116,150,right,ck4p_msp,CK4P-MSP,0.1783318920976753,0.1177732209302117,-0.06055867116746361,0.6604159219356309,222
L150_right_00117,150,right,ck4p_msp,CK4P-MSP,0.18209744771333458,0.12236006387203414,-0.05973738384130044,0.6719482640122363,222
L150_right_00118,150,right,ck4p_msp,CK4P-MSP,0.18205775883004197,0.12080243743784776,-0.06125532139219421,0.6635390780055771,222
L150_right_00119,150,right,ck4p_msp,CK4P-MSP,0.19014744652654147,0.1269903113197636,-0.06315713520677788,0.6678517836527341,222
L150_right_00120,150,right,ck4p_msp,CK4P-MSP,0.17772259872254537,0.10916358005907388,-0.06855901866347149,0.6142357856779737,222
L150_right_00121,150,right,ck4p_msp,CK4P-MSP,0.19209304787027098,0.08487064839458111,-0.10722239947568987,0.44182051008893386,222
L150_right_00122,150,right,ck4p_msp,CK4P-MSP,0.18495139054885756,0.10950370507828941,-0.07544768547056815,0.5920674873183094,222
L150_right_00123,150,right,ck4p_msp,CK4P-MSP,0.19168723298370355,0.12640697106824103,-0.06528026191546252,0.6594438716687387,222
L150_right_00124,150,right,ck4p_msp,CK4P-MSP,0.19682823548637518,0.10586494137483664,-0.09096329411153854,0.5378544450862834,222
L150_right_00125,150,right,ck4p_msp,CK4P-MSP,0.18303674886418664,0.1254796154565222,-0.05755713340766444,0.6855432924545012,222
L150_right_00126,150,right,ck4p_msp,CK4P-MSP,0.18505670240894978,0.15119068789059134,-0.03386601451835844,0.8169965525295094,222
L150_right_00127,150,right,ck4p_msp,CK4P-MSP,0.17858868029124447,0.12001098368685027,-0.0585776966043942,0.6719965873040497,222
L150_right_00128,150,right,ck4p_msp,CK4P-MSP,0.19983932819448394,0.1218369011148453,-0.07800242707963864,0.6096742929213285,222
L150_right_00129,150,right,ck4p_msp,CK4P-MSP,0.16597332599917047,0.12668731069865757,-0.0392860153005129,0.7632992225467046,222
L150_right_00130,150,right,ck4p_msp,CK4P-MSP,0.1551528775534865,0.13456362638188674,-0.020589251171599765,0.867297007337154,222
L150_right_00131,150,right,ck4p_msp,CK4P-MSP,0.16669005861367273,0.12060411828094648,-0.04608594033272624,0.7235231619929009,222
L150_right_00132,150,right,ck4p_msp,CK4P-MSP,0.1663033889119064,0.1204539541208038,-0.04584943479110261,0.7243024625590174,222
L150_right_00133,150,right,ck4p_msp,CK4P-MSP,0.15722326709837,0.13172153138358347,-0.025501735714786533,0.8377992253600045,222
L150_right_00134,150,right,ck4p_msp,CK4P-MSP,0.16145648096151136,0.12448702557651174,-0.036969455384999614,0.7710252622574343,222
L150_right_00135,150,right,ck4p_msp,CK4P-MSP,0.2199233145389268,0.13113890518389568,-0.08878440935503112,0.5962937829435263,222
L150_right_00136,150,right,ck4p_msp,CK4P-MSP,0.16706400686454206,0.11219033452648054,-0.05487367233806152,0.6715410256946974,222
L150_right_00137,150,right,ck4p_msp,CK4P-MSP,0.21489871111455935,0.12754206092113732,-0.08735665019342204,0.5934984917296526,222
L150_right_00138,150,right,ck4p_msp,CK4P-MSP,0.17328528053839964,0.12217349437677541,-0.051111786161624234,0.7050425402387367,222
L150_right_00139,150,right,ck4p_msp,CK4P-MSP,0.18662590340556334,0.14443205887563584,-0.0421938445299275,0.773912175319872,222
L150_right_00140,150,right,ck4p_msp,CK4P-MSP,0.20449856353832682,0.13513340752887862,-0.0693651560094482,0.6608037004795494,222
L150_right_00141,150,right,ck4p_msp,CK4P-MSP,0.1795009490858375,0.11969739758521244,-0.05980355150062505,0.66683434374474,222
L150_right_00142,150,right,ck4p_msp,CK4P-MSP,0.17685984055141774,0.11446031452800583,-0.06239952602341191,0.6471809211810821,222
L150_right_00143,150,right,ck4p_msp,CK4P-MSP,0.16811614662602614,0.12104500279446674,-0.0470711438315594,0.7200081920966876,222
L150_right_00144,150,right,ck4p_msp,CK4P-MSP,0.17295129986992447,0.11444364331416733,-0.05850765655575714,0.6617102236308119,222
L150_right_00145,150,right,ck4p_msp,CK4P-MSP,0.1683044201511226,0.11903804553360287,-0.04926637461751973,0.7072781892877035,222
L150_right_00146,150,right,ck4p_msp,CK4P-MSP,0.1978104023460401,0.12968440778021453,-0.06812599456582558,0.6555995349190524,222
L150_right_00147,150,right,ck4p_msp,CK4P-MSP,0.2042529068029936,0.12803769884640032,-0.07621520795659328,0.6268586374141323,222
L150_right_00148,150,right,ck4p_msp,CK4P-MSP,0.19320859858621228,0.13121933924195256,-0.06198925934425972,0.6791588997701917,222
L150_right_00149,150,right,ck4p_msp,CK4P-MSP,0.1867596523947214,0.12273939729357193,-0.06402025510114946,0.65720510677627,222
L150_right_00150,150,right,ck4p_msp,CK4P-MSP,0.17575818650187316,0.11884972909146277,-0.056908457410410396,0.6762116260809058,222
L150_right_00151,150,right,ck4p_msp,CK4P-MSP,0.1917364973047782,0.1477268024533683,-0.0440096948514099,0.7704678270957798,222
L150_right_00152,150,right,ck4p_msp,CK4P-MSP,0.17665793240251257,0.09025761570579884,-0.08640031669671373,0.5109174237370114,222
L150_right_00153,150,right,ck4p_msp,CK4P-MSP,0.19149075442382182,0.12004248356024505,-0.07144827086357677,0.6268839658679183,222
L150_right_00154,150,right,ck4p_msp,CK4P-MSP,0.1952400864545424,0.1291824355618647,-0.0660576508926777,0.6616593851588063,222
L150_right_00155,150,right,ck4p_msp,CK4P-MSP,0.19100534459529322,0.1120476494134375,-0.07895769518185572,0.5866204930068674,222
L150_right_00156,150,right,ck4p_msp,CK4P-MSP,0.18485960253358213,0.1271208834093881,-0.05773871912419404,0.6876617804384544,222
L150_right_00157,150,right,ck4p_msp,CK4P-MSP,0.15563526150759205,0.12161653009165256,-0.03401873141593949,0.7814201544919175,222
L150_right_00158,150,right,ck4p_msp,CK4P-MSP,0.20521889239565333,0.13055880672916476,-0.07466008566648857,0.6361929216412148,222
L150_right_00159,150,right,ck4p_msp,CK4P-MSP,0.18917706959120023,0.1224789945431304,-0.06669807504806984,0.647430446024985,222
L150_right_00160,150,right,ck4p_msp,CK4P-MSP,0.1915373929856003,0.12173453340423396,-0.06980285958136634,0.6355653666716969,222
L150_right_00161,150,right,ck4p_msp,CK4P-MSP,0.16880721183458644,0.11434245830516224,-0.054464753529424204,0.6773552922443028,222
L150_right_00162,150,right,ck4p_msp,CK4P-MSP,0.1928459425992251,0.12568669938368285,-0.06715924321554226,0.6517466620746414,222
L150_right_00163,150,right,ck4p_msp,CK4P-MSP,0.1812118191141867,0.11215946999922267,-0.06905234911496404,0.6189412508935072,222
L150_right_00164,150,right,ck4p_msp,CK4P-MSP,0.18773824214665863,0.12057579565147966,-0.06716244649517897,0.6422548452184156,222
L150_right_00165,150,right,ck4p_msp,CK4P-MSP,0.19316919039728078,0.11398225335377649,-0.0791869370435043,0.5900643530127929,222
L150_right_00166,150,right,ck4p_msp,CK4P-MSP,0.19563410455861988,0.1303721209956004,-0.06526198356301949,0.6664079419574599,222
L150_right_00167,150,right,ck4p_msp,CK4P-MSP,0.17860927419705336,0.15864987703183384,-0.019959397165219522,0.8882510594427532,222
L150_right_00168,150,right,ck4p_msp,CK4P-MSP,0.18350175214174422,0.13687076047294908,-0.04663099166879514,0.7458825808225773,222
L150_right_00169,150,right,ck4p_msp,CK4P-MSP,0.18982831159605998,0.12316630905111946,-0.06666200254494052,0.648830029701828,222
L150_right_00170,150,right,ck4p_msp,CK4P-MSP,0.16985600277474924,0.11571257021225481,-0.05414343256249443,0.6812392162890143,222
L150_right_00171,150,right,ck4p_msp,CK4P-MSP,0.16505722040770293,0.12008275796740413,-0.044974462440298804,0.7275219931051261,222
L150_right_00172,150,right,ck4p_msp,CK4P-MSP,0.19873111126314813,0.133108022624773,-0.06562308863837513,0.6697895552373736,222
L150_right_00173,150,right,ck4p_msp,CK4P-MSP,0.17235167996266842,0.0685027980595817,-0.10384888190308672,0.3974594159709931,222
L150_right_00174,150,right,ck4p_msp,CK4P-MSP,0.19270609821610984,0.1274127373459023,-0.06529336087020754,0.6611764678200042,222
L150_right_00175,150,right,ck4p_msp,CK4P-MSP,0.20959306423159305,0.12235869597507758,-0.08723436825651547,0.583791722420144,222
L150_right_00176,150,right,ck4p_msp,CK4P-MSP,0.1730512370397089,0.1256732318630924,-0.0473780051766165,0.726219783301838,222
L150_right_00177,150,right,ck4p_msp,CK4P-MSP,0.16673235211069654,0.12355710961259224,-0.043175242498104296,0.7410506002491977,222
L150_right_00178,150,right,ck4p_msp,CK4P-MSP,0.18710301236028878,0.1275193016823674,-0.0595837106779214,0.6815459573510982,222
L150_right_00179,150,right,ck4p_msp,CK4P-MSP,0.20069742341040012,0.1303113329925707,-0.07038609041782942,0.6492925059934674,222
L150_right_00180,150,right,ck4p_msp,CK4P-MSP,0.1792138666834435,0.12748176900106914,-0.051732097682374356,0.7113387560921726,222
L150_right_00181,150,right,ck4p_msp,CK4P-MSP,0.17636191884435803,0.1293024175606074,-0.04705950128375064,0.7331651776522043,222
L150_right_00182,150,right,ck4p_msp,CK4P-MSP,0.18780054712376382,0.1270083770036627,-0.06079217012010113,0.6762939669177959,222
L150_right_00183,150,right,ck4p_msp,CK4P-MSP,0.19546760488104434,0.12449388332731921,-0.07097372155372512,0.6369028944877204,222
L150_right_00184,150,right,ck4p_msp,CK4P-MSP,0.1973998832260229,0.12604095165965845,-0.07135893156636444,0.6385057052710692,222
L150_right_00185,150,right,ck4p_msp,CK4P-MSP,0.20189516573626098,0.12833069625672622,-0.07356446947953477,0.6356303569168503,222
L150_right_00186,150,right,ck4p_msp,CK4P-MSP,0.20621780583931473,0.1254448506594265,-0.08077295517988822,0.6083124109911894,222
L150_right_00187,150,right,ck4p_msp,CK4P-MSP,0.19065049984147453,0.10795689321507478,-0.08269360662639975,0.5662554952902861,222
L150_right_00188,150,right,ck4p_msp,CK4P-MSP,0.20746896878710988,0.12619657477739316,-0.08127239400971673,0.608267229143493,222
L150_right_00189,150,right,ck4p_msp,CK4P-MSP,0.18607655096837133,0.10301642714623371,-0.08306012382213762,0.5536239069894632,222
L150_right_00190,150,right,ck4p_msp,CK4P-MSP,0.19815141411555356,0.12272644781857421,-0.07542496629697935,0.619356911311293,222
L150_right_00191,150,right,ck4p_msp,CK4P-MSP,0.1896192892490285,0.14316134381005,-0.04645794543897849,0.7549935683074683,222
L150_right_00192,150,right,ck4p_msp,CK4P-MSP,0.1896569899113416,0.12613144665173262,-0.06352554325960899,0.6650503454193537,222
L150_right_00193,150,right,ck4p_msp,CK4P-MSP,0.17138230557637,0.12003173414040709,-0.0513505714359629,0.7003741356888183,222
L150_right_00194,150,right,ck4p_msp,CK4P-MSP,0.19812312665435033,0.12819857995186826,-0.06992454670248208,0.6470651968637974,222
L150_right_00195,150,right,ck4p_msp,CK4P-MSP,0.18637124560815482,0.12426644932396715,-0.06210479628418768,0.6667683575246212,222
L150_right_00196,150,right,ck4p_msp,CK4P-MSP,0.19922369089849182,0.12594036472499678,-0.07328332617349503,0.6321555642153309,222
L150_right_00197,150,right,ck4p_msp,CK4P-MSP,0.17992933726157057,0.12055754574202077,-0.0593717915195498,0.6700271760950322,222
L150_right_00198,150,right,ck4p_msp,CK4P-MSP,0.1661972409595272,0.13145731096327645,-0.03473992999625075,0.7909716804221154,222
L150_right_00199,150,right,ck4p_msp,CK4P-MSP,0.1748182620145086,0.1301401216478308,-0.044678140366677804,0.744430931575273,222
L150_right_00200,150,right,ck4p_msp,CK4P-MSP,0.18318713881254056,0.12463681214508499,-0.05855032666745558,0.6803797087121306,222
L150_right_00201,150,right,ck4p_msp,CK4P-MSP,0.1937478406947043,0.1173439621793437,-0.0764038785153606,0.6056530062920648,222
L150_right_00202,150,right,ck4p_msp,CK4P-MSP,0.16783776435582304,0.12367415994407721,-0.04416360441174583,0.7368672981241745,222
L150_right_00203,150,right,ck4p_msp,CK4P-MSP,0.18765982167956086,0.12403765284276168,-0.06362216883679918,0.6609707487336451,222
L150_right_00204,150,right,ck4p_msp,CK4P-MSP,0.18234079903062347,0.12256735880321605,-0.05977344022740742,0.6721883388403453,222
L150_right_00205,150,right,ck4p_msp,CK4P-MSP,0.16657749170907546,0.14564293644848658,-0.020934555260588877,0.8743254262877802,222
L150_right_00206,150,right,ck4p_msp,CK4P-MSP,0.19654287853065813,0.12789939909998194,-0.0686434794306762,0.6507455271651132,222
L150_right_00207,150,right,ck4p_msp,CK4P-MSP,0.17742363399982802,0.12582475367188414,-0.05159888032794388,0.7091769615766415,222
L150_right_00208,150,right,ck4p_msp,CK4P-MSP,0.17912717947404685,0.13064575122730382,-0.048481428246743036,0.729346331533304,222
L150_right_00209,150,right,ck4p_msp,CK4P-MSP,0.18324539548059326,0.12365970184663032,-0.05958569363396295,0.674831154814619,222
L150_right_00210,150,right,ck4p_msp,CK4P-MSP,0.1888320274539166,0.12573551707928915,-0.06309651037462746,0.6658590641355805,222
L150_right_00211,150,right,ck4p_msp,CK4P-MSP,0.19256944121557926,0.12400650839423666,-0.0685629328213426,0.643957356948514,222
L150_right_00212,150,right,ck4p_msp,CK4P-MSP,0.1632091833780333,0.11152479381679671,-0.051684389561236596,0.6833242560774131,222
L150_right_00213,150,right,ck4p_msp,CK4P-MSP,0.1848978306967476,0.12781274977492973,-0.057085080921817855,0.6912614890791037,222
L150_right_00214,150,right,ck4p_msp,CK4P-MSP,0.19677726776004137,0.12382010254917696,-0.07295716521086441,0.6292398708379694,222
L150_right_00215,150,right,ck4p_msp,CK4P-MSP,0.1888285226603973,0.14677166102976036,-0.04205686163063693,0.7772748468393464,222
L150_right_00216,150,right,ck4p_msp,CK4P-MSP,0.1935938767636164,0.14277531747727937,-0.05081855928633702,0.7374991392502154,222
L150_right_00217,150,right,ck4p_msp,CK4P-MSP,0.18361835491237952,0.10581994278585764,-0.07779841212652187,0.5763037297461556,222
L150_right_00218,150,right,ck4p_msp,CK4P-MSP,0.18864465047256992,0.1343055362791507,-0.05433911419341922,0.711949880066594,222
L150_right_00219,150,right,ck4p_msp,CK4P-MSP,0.1801204459613202,0.14742360883352015,-0.032696837127800055,0.8184723730096609,222
L150_right_00220,150,right,ck4p_msp,CK4P-MSP,0.14105211089661257,0.1347751626613628,-0.0062769482352497685,0.9554990833150268,222
L150_right_00221,150,right,ck4p_msp,CK4P-MSP,0.19927751452640133,0.12048480661646567,-0.07879270790993566,0.6046081360599428,222
L150_right_00222,150,right,ck4p_msp,CK4P-MSP,0.17320546346686858,0.12727426736030256,-0.045931196106566013,0.7348167015796709,222
L150_right_00223,150,right,ck4p_msp,CK4P-MSP,0.20322860601260562,0.12192447976767534,-0.08130412624493027,0.5999375883142788,222
L150_right_00224,150,right,ck4p_msp,CK4P-MSP,0.17890244493396903,0.12693644755384506,-0.051965997380123974,0.7095288585949506,222
L150_right_00225,150,right,ck4p_msp,CK4P-MSP,0.22406882155690117,0.13056453080706834,-0.09350429074983282,0.5826983419641546,222
L150_right_00226,150,right,ck4p_msp,CK4P-MSP,0.19012230438019384,0.12761927944995413,-0.06250302493023971,0.6712483307310942,222
L150_right_00227,150,right,ck4p_msp,CK4P-MSP,0.18241236178355866,0.1019516199128484,-0.08046074187071026,0.5589074058139715,222
L150_right_00228,150,right,ck4p_msp,CK4P-MSP,0.15924053700682197,0.11685133621114861,-0.04238920079567336,0.733803957255825,222
L150_right_00229,150,right,ck4p_msp,CK4P-MSP,0.1938270366187774,0.1231304122359344,-0.07069662438284299,0.6352592207149593,222
L150_right_00230,150,right,ck4p_msp,CK4P-MSP,0.1688008256148559,0.11302859629147119,-0.055772229323384714,0.6695974138738082,222
L150_right_00231,150,right,ck4p_msp,CK4P-MSP,0.1534719680957969,0.13160019543768112,-0.021871772658115796,0.8574868562025381,222
L150_right_00232,150,right,ck4p_msp,CK4P-MSP,0.18524098209576823,0.11363470515542973,-0.0716062769403385,0.6134425755564253,222
L150_right_00233,150,right,ck4p_msp,CK4P-MSP,0.16572046868884718,0.11205013779786664,-0.05367033089098054,0.6761393971691531,222
L150_right_00234,150,right,ck4p_msp,CK4P-MSP,0.1844987938477581,0.12603420121254194,-0.05846459263521617,0.6831166675080863,222
L150_right_00235,150,right,ck4p_msp,CK4P-MSP,0.19431965035493856,0.11545824705330875,-0.07886140330162981,0.5941666056027587,222
L150_right_00236,150,right,ck4p_msp,CK4P-MSP,0.19183420137339405,0.1347037217287587,-0.05713047964463536,0.7021882477909441,222
L150_right_00237,150,right,ck4p_msp,CK4P-MSP,0.18527419701432285,0.13796173399221717,-0.04731246302210568,0.7446354441981571,222
L150_right_00238,150,right,ck4p_msp,CK4P-MSP,0.17766419206015818,0.10771023090412331,-0.06995396115603487,0.6062573986076607,222
L150_right_00239,150,right,ck4p_msp,CK4P-MSP,0.16651223579140043,0.12300679922816847,-0.043505436563231956,0.7387252873252285,222
L150_right_00240,150,right,ck4p_msp,CK4P-MSP,0.18863176360962428,0.1290509273502887,-0.05958083625933558,0.6841420812740804,222
L150_right_00241,150,right,ck4p_msp,CK4P-MSP,0.17022780383234568,0.1292297153184688,-0.040998088513876874,0.7591575078166716,222
L150_right_00242,150,right,ck4p_msp,CK4P-MSP,0.19076771377834023,0.13148203411647671,-0.059285679661863516,0.6892258208286248,222
L150_right_00243,150,right,ck4p_msp,CK4P-MSP,0.15014559475303518,0.12239882065675549,-0.027746774096279694,0.8152008779084157,222
L150_right_00244,150,right,ck4p_msp,CK4P-MSP,0.16600480029545236,0.12477454334953507,-0.041230256945917296,0.7516321403204219,222
L150_right_00245,150,right,ck4p_msp,CK4P-MSP,0.17312960060173374,0.11958995971271622,-0.053539640889017526,0.6907539744622886,222
L150_right_00246,150,right,ck4p_msp,CK4P-MSP,0.18762635567087566,0.12106284954084692,-0.06656350613002873,0.6452337098803381,222
L150_right_00247,150,right,ck4p_msp,CK4P-MSP,0.1737128894126724,0.11803490426832983,-0.05567798514434258,0.6794827065936717,222
L150_right_00248,150,right,ck4p_msp,CK4P-MSP,0.18304988715222278,0.13023596795219092,-0.05281391920003187,0.7114780018623434,222
L150_right_00249,150,right,ck4p_msp,CK4P-MSP,0.18292053372951014,0.12763506458080162,-0.05528546914870852,0.6977623669606129,222
L150_right_00000,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.181705149444751,0.13808707853775182,-0.04361807090699918,0.7599513770507553,222
L150_right_00001,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19881643930786144,0.12700551876575464,-0.0718109205421068,0.6388079336291216,222
L150_right_00002,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19423636947218417,0.13520897722758324,-0.059027392244600935,0.6961053565560285,222
L150_right_00003,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1807835850045957,0.12220524460709649,-0.05857834039749922,0.6759753359465125,222
L150_right_00004,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19837301740252936,0.13585442419544871,-0.06251859320708064,0.6848432613180411,222
L150_right_00005,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17143566170122457,0.13174644453495574,-0.03968921716626883,0.7684891418015548,222
L150_right_00006,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19161386096406996,0.13076037510057265,-0.060853485863497314,0.6824160550947401,222
L150_right_00007,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.18058334911486515,0.09793121967535842,-0.08265212943950673,0.5423048146762772,222
L150_right_00008,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.16775906236911575,0.12102702031959592,-0.046732042049519834,0.7214335762875416,222
L150_right_00009,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.16453167761077275,0.12402410524224025,-0.0405075723685325,0.7538007698167404,222
L150_right_00010,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19164493919770448,0.14001255953780395,-0.05163237965990053,0.730583130052625,222
L150_right_00011,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21016724517553204,0.1343718552616175,-0.07579538991391455,0.6393567901096572,222
L150_right_00012,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17700626666373528,0.13116363129229608,-0.045842635371439205,0.7410112295146702,222
L150_right_00013,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19290099360840157,0.12882309584999266,-0.06407789775840891,0.6678197630827648,222
L150_right_00014,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2039188288073441,0.1355415630213872,-0.0683772657859569,0.6646839029731898,222
L150_right_00015,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17703974446919438,0.12436878641562882,-0.05267095805356556,0.7024907700161614,222
L150_right_00016,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1875501356396732,0.1310829292443932,-0.05646720639528002,0.6989220711427985,222
L150_right_00017,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20428118929860797,0.13355205730188216,-0.07072913199672581,0.6537658105498029,222
L150_right_00018,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.16142034080567863,0.13462110852589376,-0.026799232279784868,0.8339785918799021,222
L150_right_00019,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17275134470343959,0.13148178877279157,-0.041269555930648016,0.7611042854601506,222
L150_right_00020,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19591453872399622,0.13726775591005924,-0.05864678281393698,0.7006511962006129,222
L150_right_00021,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19950432555711645,0.1377290889810582,-0.06177523657605824,0.6903564050375816,222
L150_right_00022,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1917282247532725,0.12030827731907398,-0.07141994743419852,0.6274938260858252,222
L150_right_00023,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1773692237887723,0.12213601396376252,-0.055233209825009774,0.6885975557361259,222
L150_right_00024,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17629952436274174,0.12146169075310714,-0.054837833609634595,0.6889507569129679,222
L150_right_00025,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.18195434292322413,0.15198555025502067,-0.02996879266820346,0.8352949856170852,222
L150_right_00026,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2183062874449542,0.13380411412724474,-0.08450217331770946,0.6129191957468626,222
L150_right_00027,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.194679204866463,0.12244853702862026,-0.07223066783784275,0.6289759459034765,222
L150_right_00028,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19451036701248653,0.14354050381042385,-0.050969863202062676,0.7379581151127503,222
L150_right_00029,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19393099026160857,0.136545673900045,-0.057385316361563576,0.7040941404767125,222
L150_right_00030,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2172614599255704,0.1082496943271338,-0.10901176559843659,0.4982461885518861,222
L150_right_00031,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1914830446800953,0.11647253871869692,-0.07501050596139838,0.6082655459823293,222
L150_right_00032,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19027933301656216,0.11934937401565383,-0.07092995900090833,0.6272324593720617,222
L150_right_00033,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22737711765245144,0.1286564691129023,-0.09872064853954915,0.5658285690363759,222
L150_right_00034,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.18837809904392008,0.13788264651012744,-0.050495452533792645,0.7319462676920861,222
L150_right_00035,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1919661758722891,0.13455959731091088,-0.05740657856137821,0.700954721317314,222
L150_right_00036,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1846959057716858,0.13585729193266718,-0.04883861383901861,0.7355728399340314,222
L150_right_00037,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19976390919095968,0.1253875236449152,-0.07437638554604448,0.627678563924447,222
L150_right_00038,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17635152227180878,0.12511820078660432,-0.05123332148520446,0.7094818302376825,222
L150_right_00039,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1734518776645639,0.11350691374429873,-0.059944963920265174,0.6544000288299451,222
L150_right_00040,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20218277408714613,0.12184662633934974,-0.08033614774779639,0.602655824115019,222
L150_right_00041,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17923481091694052,0.11169734506580693,-0.06753746585113359,0.6231900181353095,222
L150_right_00042,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1599469964450574,0.1293576843010072,-0.030589312144050196,0.8087534444289626,222
L150_right_00043,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17556578683161528,0.13302889428968734,-0.04253689254192794,0.7577153652224681,222
L150_right_00044,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19497772484578133,0.1384364368533109,-0.056541287992470435,0.7100115511287658,222
L150_right_00045,150,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20056204093351404,0.13231871558155556,-0.06824332535195848,0.6597395746756435,222
