retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9834029999114624,0.9438434755020747,0.12763182711700902,0.3351313697397511,0.30956609713830274,1.0,75,short_indel,hybrid_ckmer5_csp,900,659,0.18612881470241105,122.6588888888889
1.0,0.9714119774003828,0.9058792895514429,0.16802578802116122,0.43386791283906717,0.4285215649111053,1.0,75,short_indel,hybrid_ckmer7_csp,900,8227,0.0155650770498224,128.05388888888888
1.0,0.8895483750185802,0.8604992786606854,0.4677669931262626,0.5282058343736349,0.4952537981831961,1.0,75,local_mismatch_6bp,ckmer5_count_l2,900,512,0.12187934027777778,62.40222222222222
1.0,0.8395471807964123,0.819523491803375,0.5644853814372065,0.6007936554202704,0.7017329837726032,1.0,75,local_mismatch_6bp,ckmer7_count_l2,900,8129,0.00831515424884843,67.59388888888888
1.0,0.9002154836554115,0.8634965499096076,0.44330291882107675,0.5225006181809211,0.27517738803270503,1.0,75,local_mismatch_6bp,cspaced_count_l2,900,136,0.3741952614379085,50.89055555555556
1.0,0.9891940378853317,0.9850561325613442,0.14584279542834389,0.17288068968929596,0.030103078903414363,1.0,75,local_mismatch_6bp,cspaced_property_l2,900,147,0.4142214663643235,60.89055555555556
1.0,0.9393712064519562,0.9242224726248776,0.34660785681028755,0.3893007245911294,0.2704250796822088,1.0,75,local_mismatch_6bp,hybrid_ckmer5_csp,900,659,0.18709070982970832,123.29277777777777
1.0,0.9143706093408721,0.9026105688262849,0.4123690869943372,0.4413375831841225,0.37372419769150256,1.0,75,local_mismatch_6bp,hybrid_ckmer7_csp,900,8276,0.015524944954621128,128.48444444444445
1.0,0.9610806036211151,0.880356743395592,0.2165513882570526,0.4891691828930652,0.5348944939180532,1.0,100,substitution_1pct,ckmer5_count_l2,900,512,0.15878363715277777,81.29722222222222
1.0,0.9310230848416808,0.796560778068755,0.2893428932956469,0.6378702238556219,0.7985660723220918,1.0,100,substitution_1pct,ckmer7_count_l2,900,8150,0.011278527607361963,91.92
1.0,0.9779924523105913,0.9337671788332425,0.16264072251873435,0.363958049850051,0.3062391024712811,1.0,100,substitution_1pct,cspaced_count_l2,900,136,0.46181781045751635,62.80722222222222
1.0,0.9976412248679744,0.9928753437433739,0.05318801988532128,0.11937032795592074,0.03321190957102477,1.0,100,substitution_1pct,cspaced_property_l2,900,147,0.4952872260015117,72.80722222222222
1.0,0.9793609142445446,0.9364704863293032,0.15772521873510115,0.35645338955950606,0.290690702528892,1.0,100,substitution_1pct,hybrid_ckmer5_csp,900,659,0.23384589445287474,154.10444444444445
1.0,0.9643321548548276,0.8949984016264134,0.20806093905757556,0.45826105135326367,0.4228821880640698,1.0,100,substitution_1pct,hybrid_ckmer7_csp,900,8297,0.019853829362687987,164.72722222222222
1.0,0.9420846511310439,0.9224717834898913,0.3380121650947909,0.39377204644270114,0.5241775605282569,1.0,100,N_3pct,ckmer5_count_l2,900,512,0.14856553819444446,76.06555555555556
1.0,0.8990599326035746,0.8800623863804025,0.44719345924692283,0.48977058633527104,0.7678054235770257,1.0,100,N_3pct,ckmer7_count_l2,900,8123,0.010212086393915767,82.95277777777778
1.0,0.967717653031267,0.9546193695380077,0.25183970756610025,0.30126587941677707,0.3062407052117556,1.0,100,N_3pct,cspaced_count_l2,900,136,0.443468137254902,60.31166666666667
1.0,0.9946940261461835,0.9933252616841958,0.10269769789971434,0.11553993483488215,0.03365166740961895,1.0,100,N_3pct,cspaced_property_l2,900,147,0.48171201814058956,70.81166666666667
1.0,0.9683893386386138,0.9582747894499583,0.24990739648787846,0.2888778500416257,0.28616024057680356,1.0,100,N_3pct,hybrid_ckmer5_csp,900,659,0.22287894115663462,146.87722222222223
1.0,0.9468769793748791,0.9369534737007564,0.32450607703872925,0.3550958356532116,0.4082475348126067,1.0,100,N_3pct,hybrid_ckmer7_csp,900,8270,0.01859304044068252,153.76444444444445
1.0,0.9799175195938019,0.974294527457701,0.19927911617860386,0.22673967871829007,0.5552323197998422,1.0,100,trim_5bp,ckmer5_count_l2,900,512,0.15495768229166668,79.33833333333334
1.0,0.9738795454739018,0.9730408576407753,0.22805499836423693,0.2322031109146624,0.8398479226273386,1.0,100,trim_5bp,ckmer7_count_l2,900,8123,0.011016728904208899,89.4888888888889
1.0,0.9857740450527163,0.9811530597065682,0.1676577982675918,0.19414890599619652,0.3180207844346546,1.0,100,trim_5bp,cspaced_count_l2,900,136,0.4533578431372549,61.656666666666666
1.0,0.9984340361381887,0.9978848844996112,0.05562939382137225,0.06504022596017282,0.034548557201331036,1.0,100,trim_5bp,cspaced_property_l2,900,147,0.4874603174603175,71.65666666666667
1.0,0.9891757778659953,0.986297088264574,0.1463457007402281,0.16554703164320092,0.30157730561423574,1.0,100,trim_5bp,hybrid_ckmer5_csp,900,659,0.22912746585735963,150.995
1.0,0.9861567908060452,0.9855539409394997,0.1660251114643573,0.16997681641792847,0.44427563156728156,1.0,100,trim_5bp,hybrid_ckmer7_csp,900,8270,0.019485556899099827,161.14555555555555
1.0,0.9085216683294626,0.831619270829003,0.4180391557198818,0.5803115173056956,0.4923307874684264,1.0,100,substitution_1pct_N_3pct,ckmer5_count_l2,900,512,0.1486566840277778,76.11222222222223
1.0,0.8414172801118825,0.7194017065667525,0.5518721982511939,0.7491305539533782,0.7113142202454944,1.0,100,substitution_1pct_N_3pct,ckmer7_count_l2,900,8141,0.010189575400237481,82.95333333333333
1.0,0.9480203955025381,0.9045591163304947,0.31443847960733035,0.43690017906558765,0.2869063288609037,1.0,100,substitution_1pct_N_3pct,cspaced_count_l2,900,136,0.4437009803921569,60.343333333333334
