target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_434085,ck4_p,CK4+P,147,1.0,69,clean,2400,0.7308333333333333,0.7308333333333333,0.46603947233408777,0.7295705781719641,0.8251722222222223,0.8024793569029349,0.7118043287845075,0.7465128193275046,0.7700714145250394,-0.04050083635307522,0.947406389083985
tax_434085,ck4_p,CK4+P,147,1.0,69,substitution_1pct,2400,0.72875,0.72875,0.46244390802664215,0.727300098178248,0.8193409722222222,0.7942012070558067,0.7097382282975065,0.7456286426847548,0.7700714145250394,-0.04277131634679132,0.944457987220352
tax_434085,ck4_p,CK4+P,147,1.0,75,N_3pct,2400,0.7270833333333333,0.7270833333333333,0.45706826182344984,0.7262170670219574,0.8227666666666666,0.7978867035359469,0.7095246147413472,0.7435468967181181,0.7700714145250394,-0.043854347503081925,0.9430515836896372
tax_434085,ck4_p,CK4+P,147,1.0,75,clean,2400,0.7433333333333333,0.7433333333333334,0.488297728069561,0.7429046625658476,0.8339631944444444,0.8110854342690785,0.7253749621816594,0.7603886334563377,0.7700714145250394,-0.027166751959191715,0.9647217758680895
tax_434085,ck4_p,CK4+P,147,1.0,75,substitution_1pct,2400,0.7395833333333334,0.7395833333333333,0.4813822795768519,0.7389840388739772,0.8299208333333333,0.809046443649568,0.7209736061317926,0.7561206350953344,0.7700714145250394,-0.03108737565106212,0.9596305289812166
tax_434085,ck4_p,CK4+P,147,1.0,100,N_3pct,2400,0.76875,0.76875,0.5383907641137214,0.7685586992998901,0.8514236111111112,0.8333632620227907,0.7516305617169299,0.784568177000741,0.7700714145250394,-0.001512715225149286,0.9980356169614707
tax_434085,ck4_p,CK4+P,147,1.0,100,clean,2400,0.7704166666666666,0.7704166666666667,0.5424648767203145,0.7700714145250394,0.8625020833333333,0.843929696359579,0.7530920668937748,0.7871002215270897,0.7700714145250394,0.0,1.0
tax_434085,ck4_p,CK4+P,147,1.0,100,substitution_1pct,2400,0.76625,0.7662500000000001,0.5333824779359193,0.7660566311842132,0.8540208333333332,0.8327453978306805,0.7476897481373137,0.7836533879508272,0.7700714145250394,-0.004014783340826167,0.9947864791951765
tax_434085,ck4_msp,CK4+MSP,211,1.0,69,N_3pct,2400,0.7104166666666667,0.7104166666666667,0.4325141098370072,0.7065070449746282,0.8155756944444443,0.7941633638618117,0.6869626977351095,0.7246109072469312,0.7696615304155272,-0.06315448544089897,0.9179451188020233
tax_434085,ck4_msp,CK4+MSP,211,1.0,69,clean,2400,0.7295833333333334,0.7295833333333334,0.46378910484490415,0.7282357886038742,0.8240013888888889,0.8012940949072085,0.7105051119595339,0.7455406071272732,0.7696615304155272,-0.04142574181165304,0.9461766761432289
tax_434085,ck4_msp,CK4+MSP,211,1.0,69,substitution_1pct,2400,0.7254166666666667,0.7254166666666667,0.4559342952870007,0.7238807051516953,0.8181097222222222,0.7929869988219536,0.7067337435727823,0.7415993822852921,0.7696615304155272,-0.04578082526383187,0.9405182363225097
tax_434085,ck4_msp,CK4+MSP,211,1.0,75,N_3pct,2400,0.7229166666666667,0.7229166666666667,0.45043006130921337,0.7215028585218817,0.821620138888889,0.7969571751901232,0.7029669890593854,0.737511545930635,0.7696615304155272,-0.04815867189364553,0.9374287657749433
tax_434085,ck4_msp,CK4+MSP,211,1.0,75,clean,2400,0.7429166666666667,0.7429166666666667,0.48770391215631437,0.7424236494331599,0.8328874999999999,0.8102257161721167,0.7232766388273605,0.7595187862041674,0.7696615304155272,-0.027237880982367346,0.9646105724321936
tax_434085,ck4_msp,CK4+MSP,211,1.0,75,substitution_1pct,2400,0.7375,0.7375,0.4774740218176547,0.7368199354025228,0.8288312499999999,0.8078521812792792,0.7193860340233956,0.7545269017994065,0.7696615304155272,-0.03284159501300443,0.9573298213368234
tax_434085,ck4_msp,CK4+MSP,211,1.0,100,N_3pct,2400,0.7616666666666667,0.7616666666666667,0.5234213045841147,0.7616466383633624,0.8509416666666667,0.8329291974697037,0.7453929275176178,0.7775075570899205,0.7696615304155272,-0.008014892052164768,0.9895864717990548
tax_434085,ck4_msp,CK4+MSP,211,1.0,100,clean,2400,0.77,0.77,0.5415940304697443,0.7696615304155272,0.8619354166666666,0.8435257718945912,0.7524513863856532,0.7859145623133468,0.7696615304155272,0.0,1.0
tax_434085,ck4_msp,CK4+MSP,211,1.0,100,substitution_1pct,2400,0.7645833333333333,0.7645833333333334,0.5299446739566622,0.7644105268187169,0.8535479166666666,0.8323848166450356,0.7472907356024274,0.7809273399832197,0.7696615304155272,-0.0052510035968103,0.9931775158439121
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,69,N_3pct,2400,0.7220833333333333,0.7220833333333333,0.44919219849902287,0.7205287258515642,0.8144159722222223,0.792712770431288,0.7018725086255988,0.7389327646787934,0.7658831763309699,-0.04535445047940567,0.9407815031312216
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,69,clean,2400,0.7316666666666667,0.7316666666666667,0.4656675210701016,0.7309941520467836,0.8226652777777778,0.799835889237886,0.7128146047130963,0.7480500730224557,0.7658831763309699,-0.034889024284186276,0.9544460234113965
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,69,substitution_1pct,2400,0.7279166666666667,0.7279166666666667,0.45883336442737754,0.7270271828463268,0.8168562500000001,0.791501235222412,0.708887095826383,0.7443871370278811,0.7658831763309699,-0.03885599348464308,0.9492664224969843
