sample_id,length,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,paired_cosine,n_features
Enterobacter_asburiae_L69_R0040,69,ck4,CK4,dispersed_property,dispersed,property,0.3522553073522566,0.9379580992210836,136
Enterobacter_asburiae_L69_R0040,69,ck4,CK4,contiguous_random,contiguous,random,0.2850217510332503,0.9593813007189699,136
Enterobacter_asburiae_L69_R0040,69,ck4,CK4,contiguous_property,contiguous,property,0.2559707742223869,0.967239481371996,136
Candida_dubliniensis_L69_R0056,69,ck4,CK4,dispersed_random,dispersed,random,0.27278631795681013,0.9627938123677832,136
Candida_dubliniensis_L69_R0056,69,ck4,CK4,dispersed_property,dispersed,property,0.2761880298994749,0.9618600860701236,136
Candida_dubliniensis_L69_R0056,69,ck4,CK4,contiguous_random,contiguous,random,0.277823499000316,0.9614070517016109,136
Candida_dubliniensis_L69_R0056,69,ck4,CK4,contiguous_property,contiguous,property,0.277823499000316,0.9614070517016109,136
Enterobacter_cloacae_L69_R0073,69,ck4,CK4,dispersed_random,dispersed,random,0.361293122733364,0.9347336397327874,136
Enterobacter_cloacae_L69_R0073,69,ck4,CK4,dispersed_property,dispersed,property,0.36075079444502983,0.9349294321536401,136
Enterobacter_cloacae_L69_R0073,69,ck4,CK4,contiguous_random,contiguous,random,0.2673821808079164,0.9642533846932014,136
Enterobacter_cloacae_L69_R0073,69,ck4,CK4,contiguous_property,contiguous,property,0.2660184339569621,0.9646170963975427,136
Candida_dubliniensis_L69_R0027,69,ck4,CK4,dispersed_random,dispersed,random,0.3396831102433787,0.9423076923076923,136
Candida_dubliniensis_L69_R0027,69,ck4,CK4,dispersed_property,dispersed,property,0.27853060421248516,0.9612103512585141,136
Candida_dubliniensis_L69_R0027,69,ck4,CK4,contiguous_random,contiguous,random,0.2671409913829339,0.9643178453614718,136
Candida_dubliniensis_L69_R0027,69,ck4,CK4,contiguous_property,contiguous,property,0.3114445190037665,0.9515011557912564,136
Escherichia_fergusonii_L69_R0071,69,ck4,CK4,dispersed_random,dispersed,random,0.39790145772965674,0.9208372149683072,136
Escherichia_fergusonii_L69_R0071,69,ck4,CK4,dispersed_property,dispersed,property,0.4035872804148026,0.9185586535436919,136
Escherichia_fergusonii_L69_R0071,69,ck4,CK4,contiguous_random,contiguous,random,0.31622776601683794,0.9500000000000002,136
Escherichia_fergusonii_L69_R0071,69,ck4,CK4,contiguous_property,contiguous,property,0.31622776601683794,0.9500000000000002,136
Klebsiella_pneumoniae_L69_R0059,69,ck4,CK4,dispersed_random,dispersed,random,0.3960590171906697,0.9215686274509806,136
Klebsiella_pneumoniae_L69_R0059,69,ck4,CK4,dispersed_property,dispersed,property,0.3995395969903197,0.9201840552184065,136
Klebsiella_pneumoniae_L69_R0059,69,ck4,CK4,contiguous_random,contiguous,random,0.3114445190037665,0.9515011557912563,136
Klebsiella_pneumoniae_L69_R0059,69,ck4,CK4,contiguous_property,contiguous,property,0.3114445190037665,0.9515011557912563,136
Candida_parapsilosis_L69_R0052,69,ck4,CK4,dispersed_random,dispersed,random,0.33455466058628286,0.9440365895399987,136
Candida_parapsilosis_L69_R0052,69,ck4,CK4,dispersed_property,dispersed,property,0.3321142690268815,0.9448500561543701,136
Candida_parapsilosis_L69_R0052,69,ck4,CK4,contiguous_random,contiguous,random,0.2617119612951068,0.9657534246575342,136
Candida_parapsilosis_L69_R0052,69,ck4,CK4,contiguous_property,contiguous,property,0.23572532217525943,0.9722167862426851,136
Acinetobacter_baumannii_L69_R0007,69,ck4,CK4,dispersed_random,dispersed,random,0.41026768295872545,0.9158402141598395,136
Acinetobacter_baumannii_L69_R0007,69,ck4,CK4,dispersed_property,dispersed,property,0.4009632279164033,0.9196142449294294,136
Acinetobacter_baumannii_L69_R0007,69,ck4,CK4,contiguous_random,contiguous,random,0.29000755089078184,0.9579478102131652,136
Acinetobacter_baumannii_L69_R0007,69,ck4,CK4,contiguous_property,contiguous,property,0.29000755089078184,0.9579478102131652,136
Acinetobacter_calcoaceticus_L69_R0053,69,ck4,CK4,dispersed_random,dispersed,random,0.34641016151377546,0.9400000000000002,136
Acinetobacter_calcoaceticus_L69_R0053,69,ck4,CK4,dispersed_property,dispersed,property,0.40189845597485996,0.919238815542512,136
Acinetobacter_calcoaceticus_L69_R0053,69,ck4,CK4,contiguous_random,contiguous,random,0.3424691265989291,0.9413574486632836,136
Acinetobacter_calcoaceticus_L69_R0053,69,ck4,CK4,contiguous_property,contiguous,property,0.31451028200169445,0.9505416412576074,136
Klebsiella_pneumoniae_L69_R0016,69,ck4,CK4,dispersed_random,dispersed,random,0.34119800607858614,0.9417919603239987,136
Klebsiella_pneumoniae_L69_R0016,69,ck4,CK4,dispersed_property,dispersed,property,0.34119800607858614,0.9417919603239986,136
Klebsiella_pneumoniae_L69_R0016,69,ck4,CK4,contiguous_random,contiguous,random,0.3125275814382067,0.9511632554201925,136
Klebsiella_pneumoniae_L69_R0016,69,ck4,CK4,contiguous_property,contiguous,property,0.31252758143820664,0.9511632554201925,136
Acinetobacter_pittii_L69_R0019,69,ck4,CK4,dispersed_random,dispersed,random,0.43066295701730667,0.9072647087265548,136
Acinetobacter_pittii_L69_R0019,69,ck4,CK4,dispersed_property,dispersed,property,0.4254207472931976,0.9095085938862488,136
Acinetobacter_pittii_L69_R0019,69,ck4,CK4,contiguous_random,contiguous,random,0.324281016404495,0.9474209111998342,136
Acinetobacter_pittii_L69_R0019,69,ck4,CK4,contiguous_property,contiguous,property,0.2900075508907818,0.9579478102131657,136
Klebsiella_variicola_L69_R0010,69,ck4,CK4,dispersed_random,dispersed,random,0.38867082166839195,0.9244674961918087,136
Klebsiella_variicola_L69_R0010,69,ck4,CK4,dispersed_property,dispersed,property,0.4328835999221194,0.9063058944592333,136
Klebsiella_variicola_L69_R0010,69,ck4,CK4,contiguous_random,contiguous,random,0.30275866150171216,0.9541685964428459,136
Klebsiella_variicola_L69_R0010,69,ck4,CK4,contiguous_property,contiguous,property,0.2982968311307982,0.9555095002686621,136
Enterobacter_asburiae_L69_R0070,69,ck4,CK4,dispersed_random,dispersed,random,0.39516460267250014,0.9219224683973425,136
Enterobacter_asburiae_L69_R0070,69,ck4,CK4,dispersed_property,dispersed,property,0.3917967387935116,0.9232476577353844,136
Enterobacter_asburiae_L69_R0070,69,ck4,CK4,contiguous_random,contiguous,random,0.31092795673025947,0.9516619028617729,136
Enterobacter_asburiae_L69_R0070,69,ck4,CK4,contiguous_property,contiguous,property,0.31092795673025947,0.9516619028617729,136
Burkholderia_cepacia_L69_R0023,69,ck4,CK4,dispersed_random,dispersed,random,0.36658956459293857,0.9328060455657798,136
Burkholderia_cepacia_L69_R0023,69,ck4,CK4,dispersed_property,dispersed,property,0.3467010428627668,0.939899193438935,136
Burkholderia_cepacia_L69_R0023,69,ck4,CK4,contiguous_random,contiguous,random,0.2886751345948129,0.9583333333333335,136
Burkholderia_cepacia_L69_R0023,69,ck4,CK4,contiguous_property,contiguous,property,0.2897688051869614,0.9580170197702604,136
Enterobacter_cloacae_L69_R0034,69,ck4,CK4,dispersed_random,dispersed,random,0.3741893144858042,0.929991178462322,136
Enterobacter_cloacae_L69_R0034,69,ck4,CK4,dispersed_property,dispersed,property,0.3388480360368321,0.9425910042369908,136
Enterobacter_cloacae_L69_R0034,69,ck4,CK4,contiguous_random,contiguous,random,0.33884803603683206,0.942591004236991,136
Enterobacter_cloacae_L69_R0034,69,ck4,CK4,contiguous_property,contiguous,property,0.33884803603683206,0.942591004236991,136
Burkholderia_multivorans_L69_R0031,69,ck4,CK4,dispersed_random,dispersed,random,0.32264689682059244,0.9479494899860211,136
Burkholderia_multivorans_L69_R0031,69,ck4,CK4,dispersed_property,dispersed,property,0.34358955609626457,0.940973108470786,136
Burkholderia_multivorans_L69_R0031,69,ck4,CK4,contiguous_random,contiguous,random,0.2712901778741527,0.9632008196945052,136
Burkholderia_multivorans_L69_R0031,69,ck4,CK4,contiguous_property,contiguous,property,0.2716001405529926,0.9631166818257975,136
Enterobacter_asburiae_L69_R0073,69,ck4,CK4,dispersed_random,dispersed,random,0.4203749851983835,0.9116424359097293,136
Enterobacter_asburiae_L69_R0073,69,ck4,CK4,dispersed_property,dispersed,property,0.4203749851983835,0.9116424359097293,136
Enterobacter_asburiae_L69_R0073,69,ck4,CK4,contiguous_random,contiguous,random,0.3299426652098322,0.9455689188371164,136
Enterobacter_asburiae_L69_R0073,69,ck4,CK4,contiguous_property,contiguous,property,0.3277460420430778,0.9462912659625486,136
Enterobacter_hormaechei_L69_R0069,69,ck4,CK4,dispersed_random,dispersed,random,0.3367903355118958,0.9432861349528923,136
Enterobacter_hormaechei_L69_R0069,69,ck4,CK4,dispersed_property,dispersed,property,0.3367903355118958,0.9432861349528923,136
Enterobacter_hormaechei_L69_R0069,69,ck4,CK4,contiguous_random,contiguous,random,0.2668077823641893,0.9644068036349518,136
Enterobacter_hormaechei_L69_R0069,69,ck4,CK4,contiguous_property,contiguous,property,0.26768178584747193,0.9641732307627541,136
Klebsiella_quasipneumoniae_L69_R0050,69,ck4,CK4,dispersed_random,dispersed,random,0.3818243855462705,0.9271050693011067,136
Klebsiella_quasipneumoniae_L69_R0050,69,ck4,CK4,dispersed_property,dispersed,property,0.3851750257414116,0.9258200997725514,136
Klebsiella_quasipneumoniae_L69_R0050,69,ck4,CK4,contiguous_random,contiguous,random,0.31143997455426353,0.95150257112482,136
Klebsiella_quasipneumoniae_L69_R0050,69,ck4,CK4,contiguous_property,contiguous,property,0.28050061592878595,0.9606597022317858,136
Enterobacter_bugandensis_L69_R0065,69,ck4,CK4,dispersed_random,dispersed,random,0.3220286839058327,0.948148763370939,136
Enterobacter_bugandensis_L69_R0065,69,ck4,CK4,dispersed_property,dispersed,property,0.3230140157205502,0.947830972824042,136
Enterobacter_bugandensis_L69_R0065,69,ck4,CK4,contiguous_random,contiguous,random,0.29373613433417595,0.9568595416932075,136
Enterobacter_bugandensis_L69_R0065,69,ck4,CK4,contiguous_property,contiguous,property,0.29373613433417595,0.9568595416932075,136
Acinetobacter_pittii_L69_R0004,69,ck4,CK4,dispersed_random,dispersed,random,0.36574709265400224,0.9331145321075723,136
Acinetobacter_pittii_L69_R0004,69,ck4,CK4,dispersed_property,dispersed,property,0.2979959072596913,0.9555992196282367,136
Acinetobacter_pittii_L69_R0004,69,ck4,CK4,contiguous_random,contiguous,random,0.29495520136021486,0.9565007145952774,136
Acinetobacter_pittii_L69_R0004,69,ck4,CK4,contiguous_property,contiguous,property,0.30069228370989864,0.9547920752586627,136
Enterobacter_hormaechei_L69_R0013,69,ck4,CK4,dispersed_random,dispersed,random,0.32484908795367273,0.9472365350278336,136
Enterobacter_hormaechei_L69_R0013,69,ck4,CK4,dispersed_property,dispersed,property,0.323993059913773,0.9475142485638552,136
Enterobacter_hormaechei_L69_R0013,69,ck4,CK4,contiguous_random,contiguous,random,0.3258616345801895,0.9469070975543634,136
Enterobacter_hormaechei_L69_R0013,69,ck4,CK4,contiguous_property,contiguous,property,0.3258564665097588,0.9469087816168873,136
Klebsiella_variicola_L69_R0061,69,ck4,CK4,dispersed_random,dispersed,random,0.340563197208728,0.9420083543534846,136
Klebsiella_variicola_L69_R0061,69,ck4,CK4,dispersed_property,dispersed,property,0.32931924719155836,0.9457744167145927,136
Klebsiella_variicola_L69_R0061,69,ck4,CK4,contiguous_random,contiguous,random,0.2869497094969893,0.9588299321097968,136
Klebsiella_variicola_L69_R0061,69,ck4,CK4,contiguous_property,contiguous,property,0.2869497094969893,0.9588299321097968,136
Enterobacter_bugandensis_L69_R0071,69,ck4,CK4,dispersed_random,dispersed,random,0.3795639957202851,0.9279655865764259,136
Enterobacter_bugandensis_L69_R0071,69,ck4,CK4,dispersed_property,dispersed,property,0.26831665962348267,0.9640030850842484,136
Enterobacter_bugandensis_L69_R0071,69,ck4,CK4,contiguous_random,contiguous,random,0.3009874755451906,0.9547032697824669,136
Enterobacter_bugandensis_L69_R0071,69,ck4,CK4,contiguous_property,contiguous,property,0.29880715233359845,0.955357142857143,136
Escherichia_coli_L69_R0038,69,ck4,CK4,dispersed_random,dispersed,random,0.40052585696754367,0.9197895189502074,136
Escherichia_coli_L69_R0038,69,ck4,CK4,dispersed_property,dispersed,property,0.40451991747794525,0.9181818181818182,136
Escherichia_coli_L69_R0038,69,ck4,CK4,contiguous_random,contiguous,random,0.30275866150171205,0.954168596442846,136
Escherichia_coli_L69_R0038,69,ck4,CK4,contiguous_property,contiguous,property,0.3049284294311756,0.9535093264623183,136
Enterobacter_asburiae_L69_R0008,69,ck4,CK4,dispersed_random,dispersed,random,0.36642919960943443,0.9328648208367947,136
Enterobacter_asburiae_L69_R0008,69,ck4,CK4,dispersed_property,dispersed,property,0.36642919960943443,0.9328648208367947,136
Enterobacter_asburiae_L69_R0008,69,ck4,CK4,contiguous_random,contiguous,random,0.3401550044125582,0.9421472864865463,136
Enterobacter_asburiae_L69_R0008,69,ck4,CK4,contiguous_property,contiguous,property,0.3102897191009754,0.951860145110119,136
Enterobacter_cloacae_L69_R0072,69,ck4,CK4,dispersed_random,dispersed,random,0.42205274661222064,0.9109357395385405,136
Enterobacter_cloacae_L69_R0072,69,ck4,CK4,dispersed_property,dispersed,property,0.42205274661222064,0.9109357395385405,136
Enterobacter_cloacae_L69_R0072,69,ck4,CK4,contiguous_random,contiguous,random,0.31451028200169445,0.9505416412576074,136
Enterobacter_cloacae_L69_R0072,69,ck4,CK4,contiguous_property,contiguous,property,0.3156261807296516,0.9501900570190067,136
Enterobacter_bugandensis_L69_R0073,69,ck4,CK4,dispersed_random,dispersed,random,0.3557734326109641,0.9367126323241057,136
Enterobacter_bugandensis_L69_R0073,69,ck4,CK4,dispersed_property,dispersed,property,0.3572288958123088,0.9361937579983592,136
Enterobacter_bugandensis_L69_R0073,69,ck4,CK4,contiguous_random,contiguous,random,0.2959337138859967,0.9562116184928204,136
Enterobacter_bugandensis_L69_R0073,69,ck4,CK4,contiguous_property,contiguous,property,0.3189586241899573,0.9491326980274251,136
Acinetobacter_baumannii_L69_R0039,69,ck4,CK4,dispersed_random,dispersed,random,0.3668996928526714,0.9326923076923077,136
Acinetobacter_baumannii_L69_R0039,69,ck4,CK4,dispersed_property,dispersed,property,0.36689969285267143,0.9326923076923078,136
Acinetobacter_baumannii_L69_R0039,69,ck4,CK4,contiguous_random,contiguous,random,0.3114445190037665,0.9515011557912564,136
Acinetobacter_baumannii_L69_R0039,69,ck4,CK4,contiguous_property,contiguous,property,0.3021307822742736,0.9543584952011679,136
Candida_parapsilosis_L69_R0066,69,ck4,CK4,dispersed_random,dispersed,random,0.3616068118272282,0.9346202568200738,136
Candida_parapsilosis_L69_R0066,69,ck4,CK4,dispersed_property,dispersed,property,0.3641029549201303,0.9337145191092149,136
Candida_parapsilosis_L69_R0066,69,ck4,CK4,contiguous_random,contiguous,random,0.305572701802778,0.9533126619564752,136
Candida_parapsilosis_L69_R0066,69,ck4,CK4,contiguous_property,contiguous,property,0.305572701802778,0.9533126619564752,136
Acinetobacter_calcoaceticus_L69_R0015,69,ck4,CK4,dispersed_random,dispersed,random,0.44888344640505223,0.8992518257717615,136
Acinetobacter_calcoaceticus_L69_R0015,69,ck4,CK4,dispersed_property,dispersed,property,0.39908273391275423,0.9203664857463609,136
Acinetobacter_calcoaceticus_L69_R0015,69,ck4,CK4,contiguous_random,contiguous,random,0.3411980060785862,0.9417919603239985,136
Acinetobacter_calcoaceticus_L69_R0015,69,ck4,CK4,contiguous_property,contiguous,property,0.3411980060785862,0.9417919603239985,136
Acinetobacter_calcoaceticus_L69_R0009,69,ck4,CK4,dispersed_random,dispersed,random,0.36451647042016416,0.9335638713962126,136
Acinetobacter_calcoaceticus_L69_R0009,69,ck4,CK4,dispersed_property,dispersed,property,0.4241897915165329,0.9100315103865801,136
Acinetobacter_calcoaceticus_L69_R0009,69,ck4,CK4,contiguous_random,contiguous,random,0.3313245784203318,0.9451120118672949,136
Acinetobacter_calcoaceticus_L69_R0009,69,ck4,CK4,contiguous_property,contiguous,property,0.3201856212896195,0.9487405839596903,136
Candida_tropicalis_L69_R0002,69,ck4,CK4,dispersed_random,dispersed,random,0.2886751345948129,0.9583333333333334,136
Candida_tropicalis_L69_R0002,69,ck4,CK4,dispersed_property,dispersed,property,0.2886751345948129,0.9583333333333334,136
Candida_tropicalis_L69_R0002,69,ck4,CK4,contiguous_random,contiguous,random,0.3188188346742347,0.9491772753284817,136
Candida_tropicalis_L69_R0002,69,ck4,CK4,contiguous_property,contiguous,property,0.3188188346742347,0.9491772753284817,136
Enterobacter_kobei_L69_R0044,69,ck4,CK4,dispersed_random,dispersed,random,0.3458668633482931,0.9401880564188067,136
Enterobacter_kobei_L69_R0044,69,ck4,CK4,dispersed_property,dispersed,property,0.3704792868174742,0.9313725490196079,136
Enterobacter_kobei_L69_R0044,69,ck4,CK4,contiguous_random,contiguous,random,0.34691339836970764,0.9398255470157904,136
Enterobacter_kobei_L69_R0044,69,ck4,CK4,contiguous_property,contiguous,property,0.3156261807296516,0.9501900570190067,136
Klebsiella_pneumoniae_L69_R0067,69,ck4,CK4,dispersed_random,dispersed,random,0.30308731516110254,0.9540690396942171,136
Klebsiella_pneumoniae_L69_R0067,69,ck4,CK4,dispersed_property,dispersed,property,0.2830597842403904,0.9599385792728916,136
Klebsiella_pneumoniae_L69_R0067,69,ck4,CK4,contiguous_random,contiguous,random,0.2321025740238731,0.9730641975657461,136
Klebsiella_pneumoniae_L69_R0067,69,ck4,CK4,contiguous_property,contiguous,property,0.23357754099401346,0.9727207661715949,136
Acinetobacter_pittii_L69_R0029,69,ck4,CK4,dispersed_random,dispersed,random,0.3892043229209787,0.9242599975098112,136
Acinetobacter_pittii_L69_R0029,69,ck4,CK4,dispersed_property,dispersed,property,0.3881658696582069,0.924663628816244,136
Acinetobacter_pittii_L69_R0029,69,ck4,CK4,contiguous_random,contiguous,random,0.317535978196322,0.9495854512754526,136
Acinetobacter_pittii_L69_R0029,69,ck4,CK4,contiguous_property,contiguous,property,0.32755834304663806,0.9463527659502705,136
Klebsiella_quasipneumoniae_L69_R0063,69,ck4,CK4,dispersed_random,dispersed,random,0.36965244919450774,0.9316785334022509,136
Klebsiella_quasipneumoniae_L69_R0063,69,ck4,CK4,dispersed_property,dispersed,property,0.3958270211696261,0.92166048465599,136
Klebsiella_quasipneumoniae_L69_R0063,69,ck4,CK4,contiguous_random,contiguous,random,0.3379351839411489,0.942899905727331,136
Klebsiella_quasipneumoniae_L69_R0063,69,ck4,CK4,contiguous_property,contiguous,property,0.33646329245522655,0.9433962264150944,136
Candida_parapsilosis_L69_R0013,69,ck4,CK4,dispersed_random,dispersed,random,0.32291818275368994,0.9478619236235274,136
Candida_parapsilosis_L69_R0013,69,ck4,CK4,dispersed_property,dispersed,property,0.3201480807922828,0.9487526031825091,136
