retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.988297030238671,0.9778707764160981,0.1496441961368417,0.2103766377945111,0.05444909585348674,1.0,69,substitution_1pct_N_3pct,ckmer5_property_multiscale_l2,400,673,0.28408803863298665,191.19125
1.0,0.9880975985814348,0.9775156504311806,0.1508772384460494,0.21205815323918564,0.0546745155761622,1.0,69,substitution_1pct_N_3pct,ckmer5_property_anchor_l2,400,601,0.22079658901830282,132.69875
1.0,0.9917278289961167,0.9842221013024597,0.1259300230049828,0.17763947126583005,0.039083102494332646,1.0,69,substitution_1pct_N_3pct,cspaced_property_l2,400,147,0.3807738095238095,55.97375
1.0,0.9475511064755833,0.8926400351436488,0.3137390268878052,0.4633785842286784,0.289855576068264,1.0,69,substitution_1pct_N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.16804817905918057,110.74375
1.0,0.9467335686438232,0.8928000665222099,0.31666448167159345,0.46303287740659704,0.28909481001398185,1.0,69,substitution_1pct_N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.20917381974248928,146.2125
1.0,0.9476562808675274,0.8931219481234701,0.3135106348467113,0.46233733214981887,0.2882343943159829,1.0,69,substitution_1pct_N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.2933853522867738,237.34875
1.0,0.9475565650389092,0.8931884263834755,0.3138184597628448,0.46219345306873555,0.2883689569660295,1.0,69,substitution_1pct_N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.2426814789687924,178.85625
1.0,0.9214419793379914,0.8925247167601311,0.39357014066110835,0.4636276161745954,0.29444283315879444,1.0,69,local_mismatch_6bp,ckmer4_count_l2,400,136,0.35644301470588236,48.47625
1.0,0.9914220028244124,0.9882716637028609,0.1299790456691095,0.15315571348726353,0.03230155045244776,1.0,69,local_mismatch_6bp,ckmer4_property_l2,400,147,0.39779761904761907,58.47625
1.0,0.9919491230006061,0.9888281416413373,0.125980300249405,0.14947811977639153,0.030935013715986857,1.0,69,local_mismatch_6bp,ckmer4_property_moment_l2,400,187,0.48372326203208554,90.45625
