representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ckmer4_property_l2,CK4+P,logistic,59,2,147,0.5,0.4857142857142857,target_background,Escherichia,150,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,59,2,222,0.5,0.4984520123839009,target_background,Escherichia,150,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,59,2,222,0.3333333333333333,0.2987012987012987,target_background,Escherichia,150,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,59,2,222,0.5555555555555556,0.55,target_background,Escherichia,150,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,59,2,222,0.5555555555555556,0.55,target_background,Escherichia,150,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,59,2,222,0.5555555555555556,0.4461538461538461,target_background,Escherichia,150,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,59,2,222,0.5555555555555556,0.4461538461538461,target_background,Escherichia,150,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,78,3,136,0.4166666666666667,0.4074074074074074,within_genus_species,Klebsiella,150,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,78,3,136,0.3333333333333333,0.3213032581453634,within_genus_species,Klebsiella,150,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,78,3,512,0.5,0.4962962962962963,within_genus_species,Klebsiella,150,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,78,3,512,0.375,0.3527691778465772,within_genus_species,Klebsiella,150,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,78,3,147,0.4166666666666667,0.4074074074074074,within_genus_species,Klebsiella,150,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,78,3,147,0.3333333333333333,0.3213032581453634,within_genus_species,Klebsiella,150,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,78,3,222,0.4166666666666667,0.4074074074074074,within_genus_species,Klebsiella,150,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,78,3,222,0.4583333333333333,0.4523809523809524,within_genus_species,Klebsiella,150,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,78,3,222,0.5,0.4871794871794872,within_genus_species,Klebsiella,150,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,78,3,222,0.4583333333333333,0.45162907268170427,within_genus_species,Klebsiella,150,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,78,3,222,0.4583333333333333,0.28535353535353536,within_genus_species,Klebsiella,150,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,78,3,222,0.4583333333333333,0.28535353535353536,within_genus_species,Klebsiella,150,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,63,2,136,0.47368421052631576,0.391025641025641,target_background,Klebsiella,150,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,63,2,136,0.42105263157894735,0.2962962962962963,target_background,Klebsiella,150,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,63,2,510,0.3684210526315789,0.2692307692307692,target_background,Klebsiella,150,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,63,2,510,0.47368421052631576,0.32142857142857145,target_background,Klebsiella,150,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,63,2,146,0.47368421052631576,0.391025641025641,target_background,Klebsiella,150,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,63,2,146,0.47368421052631576,0.32142857142857145,target_background,Klebsiella,150,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,63,2,222,0.47368421052631576,0.391025641025641,target_background,Klebsiella,150,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,63,2,222,0.47368421052631576,0.391025641025641,target_background,Klebsiella,150,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,63,2,222,0.5263157894736842,0.47384615384615386,target_background,Klebsiella,150,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,63,2,222,0.47368421052631576,0.43452380952380953,target_background,Klebsiella,150,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,63,2,222,0.631578947368421,0.3870967741935484,target_background,Klebsiella,150,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,63,2,222,0.631578947368421,0.3870967741935484,target_background,Klebsiella,150,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,114,4,136,0.2571428571428571,0.23882575757575758,within_genus_species,Acinetobacter,150,N_3pct,label
ckmer4_count_l2,CK4,logistic,114,4,136,0.2857142857142857,0.24652978600347022,within_genus_species,Acinetobacter,150,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,114,4,511,0.22857142857142856,0.22894736842105262,within_genus_species,Acinetobacter,150,N_3pct,label
ckmer5_count_l2,CK5,logistic,114,4,511,0.2571428571428571,0.2280154486036839,within_genus_species,Acinetobacter,150,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,114,4,147,0.2857142857142857,0.26114718614718613,within_genus_species,Acinetobacter,150,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,114,4,147,0.2571428571428571,0.2294871794871795,within_genus_species,Acinetobacter,150,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,114,4,222,0.2571428571428571,0.23882575757575758,within_genus_species,Acinetobacter,150,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,114,4,222,0.37142857142857144,0.34455128205128205,within_genus_species,Acinetobacter,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,114,4,222,0.34285714285714286,0.31830012093169985,within_genus_species,Acinetobacter,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,114,4,222,0.3142857142857143,0.26783216783216784,within_genus_species,Acinetobacter,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,114,4,222,0.2571428571428571,0.10227272727272728,within_genus_species,Acinetobacter,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,114,4,222,0.2571428571428571,0.10227272727272728,within_genus_species,Acinetobacter,150,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,89,3,136,0.2962962962962963,0.28994708994708995,within_genus_species,Burkholderia,150,N_3pct,label
ckmer4_count_l2,CK4,logistic,89,3,136,0.37037037037037035,0.38304093567251457,within_genus_species,Burkholderia,150,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,89,3,500,0.2222222222222222,0.21764705882352942,within_genus_species,Burkholderia,150,N_3pct,label
ckmer5_count_l2,CK5,logistic,89,3,500,0.25925925925925924,0.2634581105169341,within_genus_species,Burkholderia,150,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,89,3,146,0.2962962962962963,0.2809523809523809,within_genus_species,Burkholderia,150,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,89,3,146,0.2962962962962963,0.2978021978021978,within_genus_species,Burkholderia,150,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,89,3,222,0.3333333333333333,0.32748538011695905,within_genus_species,Burkholderia,150,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,89,3,222,0.4074074074074074,0.41111111111111115,within_genus_species,Burkholderia,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,89,3,222,0.2962962962962963,0.29744503862150923,within_genus_species,Burkholderia,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,89,3,222,0.4074074074074074,0.39523809523809517,within_genus_species,Burkholderia,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,89,3,222,0.37037037037037035,0.23809523809523805,within_genus_species,Burkholderia,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,89,3,222,0.2962962962962963,0.15238095238095237,within_genus_species,Burkholderia,150,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,69,2,136,0.47619047619047616,0.4564705882352942,target_background,Burkholderia,150,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,69,2,136,0.6666666666666666,0.6370370370370371,target_background,Burkholderia,150,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,496,0.42857142857142855,0.3942307692307692,target_background,Burkholderia,150,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,69,2,496,0.6190476190476191,0.5961538461538461,target_background,Burkholderia,150,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,69,2,146,0.42857142857142855,0.3942307692307692,target_background,Burkholderia,150,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,69,2,146,0.6666666666666666,0.6370370370370371,target_background,Burkholderia,150,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.47619047619047616,0.4564705882352942,target_background,Burkholderia,150,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.8095238095238095,0.7857142857142857,target_background,Burkholderia,150,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,69,2,222,0.42857142857142855,0.3571428571428571,target_background,Burkholderia,150,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,69,2,222,0.47619047619047616,0.4296296296296296,target_background,Burkholderia,150,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,69,2,222,0.5714285714285714,0.36363636363636365,target_background,Burkholderia,150,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,69,2,222,0.5714285714285714,0.36363636363636365,target_background,Burkholderia,150,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,113,4,136,0.35294117647058826,0.346002024291498,within_genus_species,Candida,150,N_3pct,label
ckmer4_count_l2,CK4,logistic,113,4,136,0.29411764705882354,0.28300518925518925,within_genus_species,Candida,150,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,113,4,509,0.3235294117647059,0.3365291571173924,within_genus_species,Candida,150,N_3pct,label
ckmer5_count_l2,CK5,logistic,113,4,509,0.38235294117647056,0.38138528138528144,within_genus_species,Candida,150,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,113,4,147,0.35294117647058826,0.3458333333333333,within_genus_species,Candida,150,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,113,4,147,0.29411764705882354,0.28012820512820513,within_genus_species,Candida,150,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,113,4,222,0.35294117647058826,0.346002024291498,within_genus_species,Candida,150,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,113,4,222,0.2647058823529412,0.2643790849673202,within_genus_species,Candida,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,113,4,222,0.23529411764705882,0.22894736842105265,within_genus_species,Candida,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,113,4,222,0.23529411764705882,0.24238996297819826,within_genus_species,Candida,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,113,4,222,0.29411764705882354,0.11363636363636363,within_genus_species,Candida,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,113,4,222,0.29411764705882354,0.11363636363636363,within_genus_species,Candida,150,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,72,2,136,0.5909090909090909,0.5900621118012422,target_background,Candida,150,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,72,2,136,0.4090909090909091,0.4078674948240165,target_background,Candida,150,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,72,2,506,0.5454545454545454,0.5416666666666667,target_background,Candida,150,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,72,2,506,0.5,0.4989648033126294,target_background,Candida,150,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,72,2,146,0.5454545454545454,0.5454545454545454,target_background,Candida,150,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,72,2,146,0.4090909090909091,0.4078674948240165,target_background,Candida,150,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,72,2,222,0.5909090909090909,0.5900621118012422,target_background,Candida,150,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,72,2,222,0.5,0.4989648033126294,target_background,Candida,150,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,72,2,222,0.5,0.44367816091954027,target_background,Candida,150,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,72,2,222,0.5454545454545454,0.5299145299145299,target_background,Candida,150,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,72,2,222,0.5454545454545454,0.35294117647058826,target_background,Candida,150,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,72,2,222,0.5454545454545454,0.35294117647058826,target_background,Candida,150,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,147,5,136,0.15555555555555556,0.15874308697838108,within_genus_species,Enterobacter,150,N_3pct,label
ckmer4_count_l2,CK4,logistic,147,5,136,0.17777777777777778,0.186687306501548,within_genus_species,Enterobacter,150,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,147,5,510,0.2222222222222222,0.21152882205513784,within_genus_species,Enterobacter,150,N_3pct,label
ckmer5_count_l2,CK5,logistic,147,5,510,0.26666666666666666,0.2658994032395567,within_genus_species,Enterobacter,150,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,147,5,147,0.15555555555555556,0.15850032320620555,within_genus_species,Enterobacter,150,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,147,5,147,0.2,0.20626934984520123,within_genus_species,Enterobacter,150,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,147,5,222,0.17777777777777778,0.18281601439496176,within_genus_species,Enterobacter,150,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,147,5,222,0.17777777777777778,0.17457875457875455,within_genus_species,Enterobacter,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,147,5,222,0.24444444444444444,0.2387719298245614,within_genus_species,Enterobacter,150,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,147,5,222,0.26666666666666666,0.263608531131751,within_genus_species,Enterobacter,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,147,5,222,0.2,0.06666666666666667,within_genus_species,Enterobacter,150,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,147,5,222,0.2,0.06666666666666667,within_genus_species,Enterobacter,150,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,69,2,135,0.3333333333333333,0.3194444444444444,target_background,Enterobacter,150,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,69,2,135,0.47619047619047616,0.47139588100686497,target_background,Enterobacter,150,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,507,0.6190476190476191,0.6111111111111112,target_background,Enterobacter,150,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,69,2,507,0.6190476190476191,0.6111111111111112,target_background,Enterobacter,150,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,69,2,146,0.38095238095238093,0.37528604118993136,target_background,Enterobacter,150,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,69,2,146,0.5238095238095238,0.5138888888888888,target_background,Enterobacter,150,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.3333333333333333,0.3194444444444444,target_background,Enterobacter,150,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.5714285714285714,0.5552941176470588,target_background,Enterobacter,150,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,69,2,222,0.47619047619047616,0.47619047619047616,target_background,Enterobacter,150,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,69,2,222,0.5238095238095238,0.5138888888888888,target_background,Enterobacter,150,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,69,2,222,0.5714285714285714,0.36363636363636365,target_background,Enterobacter,150,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,69,2,222,0.5714285714285714,0.36363636363636365,target_background,Enterobacter,150,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,59,2,135,0.5555555555555556,0.5324675324675324,within_genus_species,Escherichia,150,N_3pct,label
ckmer4_count_l2,CK4,logistic,59,2,135,0.6111111111111112,0.5785953177257526,within_genus_species,Escherichia,150,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,59,2,508,0.5555555555555556,0.55,within_genus_species,Escherichia,150,N_3pct,label
ckmer5_count_l2,CK5,logistic,59,2,508,0.6666666666666666,0.6625,within_genus_species,Escherichia,150,N_3pct,label
