target_label,length,condition,comparator,absolute_f1_difference,absolute_ci_low,absolute_ci_high,relative_drop_difference,relative_drop_ci_low,relative_drop_ci_high
tax_1050222,100,N_3pct,ck4_msp,0.0035642243447070454,-0.0034655532996190038,0.010229845578874505,0.0059878043848266005,-0.0023682175643953444,0.01502227676249784
tax_1050222,100,N_3pct,ck5,0.012592883595942905,-0.0014757490005820298,0.024816875029535734,0.0061187006003359246,-0.005272373316736037,0.018844517830805377
tax_1050222,100,N_3pct,pseknc_k3_l3,0.01606121760847501,0.000779975653378995,0.031540821385933435,-0.0019108676269151692,-0.014158842097697471,0.009317746316480519
tax_1050222,100,N_3pct,pseeiip,0.017447399920632156,0.001698989235175935,0.03064086728722741,0.004298638509702357,-0.01085101059198808,0.014981320078591029
tax_1050222,100,clean,ck4,-0.006870131114301237,-0.015001980067233934,0.0012935334844569354,0.0,0.0,0.0
tax_1050222,100,clean,ck4_p,-0.0006967928158048142,-0.006540869521193674,0.0046850198970589535,0.0,0.0,0.0
tax_1050222,100,clean,ck4_msp,-0.002423580040119555,-0.007360394594020991,0.0037756038913383666,0.0,0.0,0.0
tax_1050222,100,clean,ck5,0.006474182995606981,-0.007830682361404861,0.018617236137348555,0.0,0.0,0.0
tax_1050222,100,clean,pseknc_k3_l3,0.01797208523539018,0.003726732665960434,0.03354592051436849,0.0,0.0,0.0
tax_1050222,100,clean,pseeiip,0.013148761410929799,-0.00031686043345805203,0.026389600725556957,0.0,0.0,0.0
tax_1050222,100,substitution_1pct,ck4,-0.006913176388242959,-0.015455961945950314,0.0014915128965655397,-4.304527394172197e-05,-0.006950011258343445,0.0073399602030793576
tax_1050222,100,substitution_1pct,ck4_p,-0.0049063828076783,-0.009626110602257891,0.00014362162024207255,-0.004209589991873486,-0.009827797008709904,0.0015029522880252368
tax_1050222,100,substitution_1pct,ck4_msp,-0.0062514627581768956,-0.011639126802857341,-0.0007533380885364437,-0.0038278827180573405,-0.00956601083720604,0.002499049454696992
tax_1050222,100,substitution_1pct,ck5,0.001505319021194662,-0.013390678969545202,0.015538651928255707,-0.004968863974412319,-0.015603965976518997,0.006284813282030228
tax_1050222,100,substitution_1pct,pseknc_k3_l3,0.009263710755452736,-0.005721240629144475,0.022187729170588165,-0.008708374479937442,-0.01828429697340615,0.0009354230928004845
tax_1050222,100,substitution_1pct,pseeiip,0.008389484869419261,-0.005659266018378575,0.02393089911607019,-0.004759276541510538,-0.014446394733780026,0.005032503896744533
tax_552396,69,N_3pct,ck4,0.000240467577436565,-0.008451579964114636,0.007996845942708301,0.004153936803727665,-0.007567600349111389,0.01345054894637145
tax_552396,69,N_3pct,ck4_p,-0.00010327748169924877,-0.005020421408791017,0.004944272270217555,-0.0019830212659669444,-0.008670040447824592,0.004673891989704493
tax_552396,69,N_3pct,ck4_msp,0.0002742670124704638,-0.005616527445864408,0.0060834975191178834,-0.0007422403242338671,-0.00749536081811036,0.005977673027391556
tax_552396,69,N_3pct,ck5,0.009175155278208003,-0.0029215005880518755,0.02260257479723511,0.005103991711834288,-0.0072548469694096816,0.019732217309954475
tax_552396,69,N_3pct,pseknc_k3_l3,0.02803607273368236,0.018179623317646654,0.039230526437528834,0.008134689476773982,-0.0034315748650212774,0.02273492566724816
tax_552396,69,N_3pct,pseeiip,0.022470482442214168,0.008780145961683066,0.03540428372989014,0.0038424322767012242,-0.00933041123978205,0.018901115880989066
tax_552396,69,clean,ck4,-0.004842284166647559,-0.013845186623707192,0.0028366298604447374,-0.0009288149403564594,-0.011449939667733233,0.00976699998728802
tax_552396,69,clean,ck4_p,-0.001401684057796837,-0.007252231098381961,0.004055755537112435,-0.0032814278420645326,-0.0111611435384411,0.004225691353189229
tax_552396,69,clean,ck4_msp,-0.0009629183019063126,-0.0067728141936210075,0.004039786109204408,-0.0019794256386106435,-0.008332793926075355,0.004653956702637059
tax_552396,69,clean,ck5,-0.003197481817086567,-0.013708722961143264,0.00729511019999491,-0.0072686453834602816,-0.019083806399774212,0.0031355439716877088
tax_552396,69,clean,pseknc_k3_l3,0.01950705770234462,0.00899434635512554,0.030900398480261677,-0.00039432555456375695,-0.011955872410082476,0.011474782109462326
tax_552396,69,clean,pseeiip,0.019194261750269725,0.006456463547555572,0.03122389116621491,0.0005662115847567817,-0.011963895085685614,0.014413007428289106
tax_552396,69,substitution_1pct,ck4,0.0009909480483010213,-0.0069314129992513575,0.007396061494236126,0.004904417274592121,-0.004805522554159713,0.014856592199961351
tax_552396,69,substitution_1pct,ck4_p,0.003186347595307115,-0.0014353403658770468,0.008139831665420358,0.0013066038110394196,-0.00533822906060194,0.007573146603700587
tax_552396,69,substitution_1pct,ck4_msp,0.0023525103405355186,-0.0022198825838566443,0.007363860685042511,0.0013360030038311876,-0.006136124152510131,0.007290069989251128
