task,representation,length,condition,n,paired_cosine_mean,paired_cosine_median,paired_cosine_p05,l2_delta_mean,l2_delta_p95,group,classifier,n_classes,accuracy,macro_f1,auroc
close_relative_species,rope_onehot,100,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.17777777777777778,0.18111111111111108,
close_relative_target_binary,rope_onehot,100,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.6296296296296297,0.5178571428571428,0.49999999999999994
close_relative_target_binary,rope_onehot,100,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.6296296296296297,0.5178571428571428,0.6049382716049383
close_relative_species,rope_onehot,100,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.4444444444444444,0.4375,0.4074074074074074
close_relative_species,rope_onehot,100,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.4444444444444444,0.4444444444444444,0.41975308641975306
close_relative_target_binary,rope_onehot,100,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.5,0.4581939799331104,0.5185185185185185
close_relative_target_binary,rope_onehot,100,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.4444444444444444,0.4375,0.5432098765432098
close_relative_species,rope_onehot,100,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4074074074074074,0.38095238095238093,
close_relative_species,rope_onehot,100,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.37037037037037035,0.3572595704948646,
close_relative_target_binary,rope_onehot,100,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5555555555555556,0.4214285714285714,0.2901234567901234
close_relative_target_binary,rope_onehot,100,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.4074074074074074,0.2894736842105263,0.27777777777777773
rc_consistency,rope_onehot,125,reverse_complement,1680,0.27266620274987874,0.2707899777875049,0.18159392905138594,,,close_relative_wgs,,,,,
perturbation_stability,rope_onehot,125,N_3pct,1680,0.9698969404818678,,0.9671507648485592,0.245253738617437,0.2563171283819978,close_relative_wgs,,,,,
perturbation_stability,rope_onehot,125,substitution_1pct,1680,0.9896327236436054,,0.9747849895112443,0.12021996584576716,0.224566284294035,close_relative_wgs,,,,,
close_relative_species,rope_onehot,125,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.4444444444444444,0.41352438411261944,
close_relative_species,rope_onehot,125,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.3888888888888889,0.3474358974358975,
close_relative_species,rope_onehot,125,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.4074074074074074,0.3962148962148962,
close_relative_species,rope_onehot,125,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.2962962962962963,0.2957393483709273,
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.5555555555555556,0.4214285714285714,0.4567901234567901
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.5555555555555556,0.46710526315789475,0.41975308641975306
close_relative_species,rope_onehot,125,clean,120,,,,,,Candida,nearest_centroid,4.0,0.3055555555555556,0.23217391304347829,
close_relative_species,rope_onehot,125,clean,120,,,,,,Candida,logistic_regression,4.0,0.2222222222222222,0.1942959001782531,
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Candida,nearest_centroid,2.0,0.5185185185185185,0.4419713831478538,0.4506172839506173
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Candida,logistic_regression,2.0,0.48148148148148145,0.325,0.49382716049382713
close_relative_species,rope_onehot,125,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.15555555555555556,0.14404761904761904,
close_relative_species,rope_onehot,125,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.2222222222222222,0.20627477785372522,
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.4444444444444444,0.39097744360902253,0.4135802469135802
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.5185185185185185,0.47218045112781953,0.3950617283950617
close_relative_species,rope_onehot,125,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.2777777777777778,0.27554179566563464,0.39506172839506176
close_relative_species,rope_onehot,125,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.3333333333333333,0.3333333333333333,0.3950617283950617
close_relative_target_binary,rope_onehot,125,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.6111111111111112,0.609907120743034,0.6296296296296297
close_relative_target_binary,rope_onehot,125,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5555555555555556,0.55,0.5679012345679013
close_relative_species,rope_onehot,125,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4444444444444444,0.44078947368421045,
close_relative_species,rope_onehot,125,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.37037037037037035,0.3611111111111111,
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.7407407407407407,0.6454033771106942,0.6604938271604939
close_relative_target_binary,rope_onehot,125,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.7037037037037037,0.5714285714285714,0.7530864197530864
close_relative_species,rope_onehot,125,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.4722222222222222,0.4538656423667865,
close_relative_species,rope_onehot,125,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.3333333333333333,0.28595795043163463,
close_relative_species,rope_onehot,125,N_3pct,90,,,,,,Burkholderia,nearest_centroid,3.0,0.37037037037037035,0.37510442773600666,
close_relative_species,rope_onehot,125,N_3pct,90,,,,,,Burkholderia,logistic_regression,3.0,0.4074074074074074,0.4101921470342523,
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Burkholderia,nearest_centroid,2.0,0.6296296296296297,0.555921052631579,0.5
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Burkholderia,logistic_regression,2.0,0.6296296296296297,0.5178571428571428,0.5061728395061729
close_relative_species,rope_onehot,125,N_3pct,120,,,,,,Candida,nearest_centroid,4.0,0.3333333333333333,0.2753211462450593,
close_relative_species,rope_onehot,125,N_3pct,120,,,,,,Candida,logistic_regression,4.0,0.2222222222222222,0.18218623481781376,
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Candida,nearest_centroid,2.0,0.4444444444444444,0.35612082670906203,0.4444444444444444
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Candida,logistic_regression,2.0,0.4444444444444444,0.3076923076923077,0.4876543209876544
close_relative_species,rope_onehot,125,N_3pct,150,,,,,,Enterobacter,nearest_centroid,5.0,0.1111111111111111,0.10329670329670329,
close_relative_species,rope_onehot,125,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.2,0.19017570664629488,
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5185185185185185,0.47218045112781953,0.4012345679012346
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.5185185185185185,0.4419713831478538,0.4382716049382716
close_relative_species,rope_onehot,125,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.3333333333333333,0.325,0.4814814814814815
close_relative_species,rope_onehot,125,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.3333333333333333,0.3333333333333333,0.4444444444444445
close_relative_target_binary,rope_onehot,125,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.6666666666666666,0.6625,0.6604938271604938
close_relative_target_binary,rope_onehot,125,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.6111111111111112,0.609907120743034,0.6049382716049383
close_relative_species,rope_onehot,125,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4074074074074074,0.4013772175536881,
close_relative_species,rope_onehot,125,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.37037037037037035,0.36715972938883157,
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.6666666666666666,0.5440900562851783,0.611111111111111
close_relative_target_binary,rope_onehot,125,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.6666666666666666,0.4862579281183932,0.6234567901234568
rc_consistency,rope_onehot,150,reverse_complement,1680,0.2767498998371849,0.2746786854048592,0.18952463722392315,,,close_relative_wgs,,,,,
perturbation_stability,rope_onehot,150,N_3pct,1680,0.974911359820073,,0.9725410090027499,0.2238930920680366,0.23434585964009005,close_relative_wgs,,,,,
perturbation_stability,rope_onehot,150,substitution_1pct,1680,0.9900422155143256,,0.9741114867003272,0.12082473954186321,0.22754565217487932,close_relative_wgs,,,,,
close_relative_species,rope_onehot,150,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.16666666666666666,0.1603174603174603,
close_relative_species,rope_onehot,150,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.1388888888888889,0.12698412698412698,
close_relative_species,rope_onehot,150,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.25925925925925924,0.25925925925925924,
close_relative_species,rope_onehot,150,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.3333333333333333,0.33240740740740743,
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.5185185185185185,0.4419713831478538,0.4104938271604939
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.48148148148148145,0.4166666666666667,0.4382716049382716
close_relative_species,rope_onehot,150,clean,120,,,,,,Candida,nearest_centroid,4.0,0.16666666666666666,0.17086834733893555,
close_relative_species,rope_onehot,150,clean,120,,,,,,Candida,logistic_regression,4.0,0.19444444444444445,0.19820261437908496,
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Candida,nearest_centroid,2.0,0.5925925925925926,0.49230769230769234,0.4876543209876543
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Candida,logistic_regression,2.0,0.5925925925925926,0.4427767354596623,0.6666666666666667
close_relative_species,rope_onehot,150,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.26666666666666666,0.2344385026737968,
close_relative_species,rope_onehot,150,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.28888888888888886,0.2747186147186147,
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.6666666666666666,0.4862579281183932,0.5555555555555556
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.5925925925925926,0.37209302325581395,0.5308641975308641
close_relative_species,rope_onehot,150,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.3333333333333333,0.3333333333333333,0.30246913580246915
close_relative_species,rope_onehot,150,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.3333333333333333,0.325,0.38271604938271603
close_relative_target_binary,rope_onehot,150,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.4444444444444444,0.4375,0.4320987654320988
close_relative_target_binary,rope_onehot,150,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5555555555555556,0.55,0.46913580246913583
close_relative_species,rope_onehot,150,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4074074074074074,0.3750915750915751,
close_relative_species,rope_onehot,150,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.2962962962962963,0.26002415458937195,
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5185185185185185,0.4419713831478538,0.42592592592592593
close_relative_target_binary,rope_onehot,150,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.5555555555555556,0.4214285714285714,0.44444444444444453
close_relative_species,rope_onehot,150,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.2777777777777778,0.2596571906354515,
close_relative_species,rope_onehot,150,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.2777777777777778,0.26387355334723755,
close_relative_species,rope_onehot,150,N_3pct,90,,,,,,Burkholderia,nearest_centroid,3.0,0.25925925925925924,0.2611111111111111,
close_relative_species,rope_onehot,150,N_3pct,90,,,,,,Burkholderia,logistic_regression,3.0,0.2962962962962963,0.2878787878787879,
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Burkholderia,nearest_centroid,2.0,0.48148148148148145,0.4166666666666667,0.41975308641975306
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Burkholderia,logistic_regression,2.0,0.5555555555555556,0.46710526315789475,0.4444444444444444
close_relative_species,rope_onehot,150,N_3pct,120,,,,,,Candida,nearest_centroid,4.0,0.16666666666666666,0.1734625668449198,
close_relative_species,rope_onehot,150,N_3pct,120,,,,,,Candida,logistic_regression,4.0,0.2222222222222222,0.2257408226448474,
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Candida,nearest_centroid,2.0,0.5185185185185185,0.39999999999999997,0.521604938271605
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Candida,logistic_regression,2.0,0.5555555555555556,0.35714285714285715,0.6419753086419753
close_relative_species,rope_onehot,150,N_3pct,150,,,,,,Enterobacter,nearest_centroid,5.0,0.24444444444444444,0.21941457922882074,
close_relative_species,rope_onehot,150,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.26666666666666666,0.23588681849551413,
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.6666666666666666,0.4862579281183932,0.5308641975308641
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.6296296296296297,0.38636363636363635,0.5185185185185186
close_relative_species,rope_onehot,150,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.2777777777777778,0.27554179566563464,0.29012345679012347
close_relative_species,rope_onehot,150,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.3888888888888889,0.38699690402476783,0.345679012345679
close_relative_target_binary,rope_onehot,150,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.4444444444444444,0.4375,0.40740740740740744
close_relative_target_binary,rope_onehot,150,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.5555555555555556,0.5555555555555556,0.4691358024691358
close_relative_species,rope_onehot,150,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.37037037037037035,0.3433583959899749,
close_relative_species,rope_onehot,150,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.37037037037037035,0.33067632850241546,
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.4074074074074074,0.2894736842105263,0.3765432098765432
close_relative_target_binary,rope_onehot,150,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.5925925925925926,0.4427767354596623,0.41358024691358025
rc_consistency,rope_onehot,300,reverse_complement,1680,0.2727152461368553,0.27243430373753275,0.2135964377333786,,,close_relative_wgs,,,,,
perturbation_stability,rope_onehot,300,N_3pct,1680,0.9717680278784092,,0.9698645314064094,0.23756716902267574,0.24550139947643737,close_relative_wgs,,,,,
perturbation_stability,rope_onehot,300,substitution_1pct,1680,0.9903253216061264,,0.9804872775296917,0.13042713557747082,0.1975484575991484,close_relative_wgs,,,,,
close_relative_species,rope_onehot,300,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.16666666666666666,0.16664002557544758,
close_relative_species,rope_onehot,300,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.25,0.242156862745098,
close_relative_species,rope_onehot,300,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.3333333333333333,0.3083778966131907,
close_relative_species,rope_onehot,300,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.3333333333333333,0.3115079365079365,
close_relative_target_binary,rope_onehot,300,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.5925925925925926,0.4427767354596623,0.5617283950617284
close_relative_target_binary,rope_onehot,300,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.6666666666666666,0.5440900562851783,0.5987654320987654
close_relative_species,rope_onehot,300,clean,120,,,,,,Candida,nearest_centroid,4.0,0.16666666666666666,0.17270066889632107,
close_relative_species,rope_onehot,300,clean,120,,,,,,Candida,logistic_regression,4.0,0.1388888888888889,0.1423531655225019,
close_relative_target_binary,rope_onehot,300,clean,90,,,,,,Candida,nearest_centroid,2.0,0.6666666666666666,0.4862579281183932,0.5555555555555556
close_relative_target_binary,rope_onehot,300,clean,90,,,,,,Candida,logistic_regression,2.0,0.6666666666666666,0.4862579281183932,0.5246913580246915
close_relative_species,rope_onehot,300,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.2222222222222222,0.21941473559120617,
close_relative_species,rope_onehot,300,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.13333333333333333,0.1357843137254902,
close_relative_target_binary,rope_onehot,300,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.4074074074074074,0.2894736842105263,0.4012345679012346
close_relative_target_binary,rope_onehot,300,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.5185185185185185,0.34146341463414637,0.38271604938271603
close_relative_species,rope_onehot,300,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.5555555555555556,0.5555555555555556,0.4814814814814815
close_relative_species,rope_onehot,300,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.3888888888888889,0.37142857142857144,0.4814814814814815
close_relative_target_binary,rope_onehot,300,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.3888888888888889,0.38699690402476783,0.35185185185185186
close_relative_target_binary,rope_onehot,300,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4984520123839009,0.38271604938271603
close_relative_species,rope_onehot,300,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4074074074074074,0.3952380952380952,
