representation,representation_label,n_features,fold,length,condition,macro_f1,accuracy,n_test_sources,baseline_macro_f1,retention_ratio
ck4,CK4,136,5,100,clean,0.8870588235294118,0.8875,80,0.8563229844447605,1.0358928110572443
ck4,CK4,136,5,100,substitution_1pct,0.8994343180389692,0.9,80,0.8563229844447605,1.0503447114900952
ck5,CK5,512,1,69,N_3pct,0.7893350888742594,0.8,80,0.8614024798200072,0.9163371447911243
ck5,CK5,512,1,69,clean,0.8056680161943319,0.8125,80,0.8614024798200072,0.9352979995630832
ck5,CK5,512,1,69,substitution_1pct,0.819471308833011,0.825,80,0.8614024798200072,0.9513222077143801
ck5,CK5,512,1,75,N_3pct,0.8056680161943319,0.8125,80,0.8614024798200072,0.9352979995630832
ck5,CK5,512,1,75,clean,0.7678916827852997,0.775,80,0.8614024798200072,0.8914435479054497
ck5,CK5,512,1,75,substitution_1pct,0.7797570850202429,0.7875,80,0.8614024798200072,0.9052180638987429
ck5,CK5,512,1,100,N_3pct,0.7579232361841057,0.7625,80,0.8614024798200072,0.8798712029973216
ck5,CK5,512,1,100,clean,0.7834050007963052,0.7875,80,0.8614024798200072,0.9094529202655652
ck5,CK5,512,1,100,substitution_1pct,0.7579232361841057,0.7625,80,0.8614024798200072,0.8798712029973216
ck5,CK5,512,2,69,N_3pct,0.7988686360779385,0.8,80,0.8614024798200072,0.9274046160685127
ck5,CK5,512,2,69,clean,0.8245614035087719,0.825,80,0.8614024798200072,0.9572312859849982
ck5,CK5,512,2,69,substitution_1pct,0.8117647058823529,0.8125,80,0.8614024798200072,0.9423756314841046
ck5,CK5,512,2,75,N_3pct,0.849906191369606,0.85,80,0.8614024798200072,0.9866539872826888
ck5,CK5,512,2,75,clean,0.8624785122675418,0.8625,80,0.8614024798200072,1.0012491633966034
ck5,CK5,512,2,75,substitution_1pct,0.8624785122675418,0.8625,80,0.8614024798200072,1.0012491633966034
ck5,CK5,512,2,100,N_3pct,0.9,0.9,80,0.8614024798200072,1.0448077653410726
ck5,CK5,512,2,100,clean,0.87468671679198,0.875,80,0.8614024798200072,1.015421637716609
ck5,CK5,512,2,100,substitution_1pct,0.887341574088562,0.8875,80,0.8614024798200072,1.030112630130778
ck5,CK5,512,3,69,N_3pct,0.8624785122675418,0.8625,80,0.8614024798200072,1.0012491633966034
ck5,CK5,512,3,69,clean,0.8623063683304647,0.8625,80,0.8614024798200072,1.0010493219274763
ck5,CK5,512,3,69,substitution_1pct,0.8624785122675418,0.8625,80,0.8614024798200072,1.0012491633966034
ck5,CK5,512,3,75,N_3pct,0.849906191369606,0.85,80,0.8614024798200072,0.9866539872826888
ck5,CK5,512,3,75,clean,0.887341574088562,0.8875,80,0.8614024798200072,1.030112630130778
ck5,CK5,512,3,75,substitution_1pct,0.87468671679198,0.875,80,0.8614024798200072,1.015421637716609
